time/total_timesteps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/fps,train/ent_coef_loss,train/learning_rate,train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef
28445,222,155.79,160.29249955,5818,4,-1.8719506189227104,0.003,566880,-747330.321875,1373962422.4,1573.4998840332032
28508,223,154.2,157.86380198000003,5833,4,0.6505911707878113,0.003,568140,-760110.56875,1217890448.0,1633.4438842773438
28582,224,153.52,156.29043274000003,5850,4,0.4266343623399734,0.003,569620,-770891.053125,1170471750.4,1657.5331665039062
28638,225,153.11,155.41331285,5863,4,1.0968548238277436,0.003,570740,-777375.75625,1089557974.4,1657.5765686035156
28721,226,152.3,153.74316806000002,5883,4,-0.737661498785019,0.003,572400,-787422.809375,1273421238.4,1689.4087707519532
28792,227,151.68,152.16377765000001,5895,4,-1.5521096110343933,0.003,573820,-804121.546875,1199902518.4,1755.6164672851562
28910,228,151.47,151.74732276,5923,4,0.10418500304222107,0.003,576180,-803780.359375,1115841148.8,1791.1948852539062
29024,229,151.57,152.57953782,5950,4,-0.7754552081227303,0.003,578460,-793405.409375,1114769606.4,1763.1102478027344
29152,230,151.84,153.17268922000002,5979,4,0.016695088148117064,0.003,581020,-786501.440625,1132490438.4,1714.150616455078
29364,231,153.14,157.23418426,6021,4,-0.2702542871236801,0.003,585260,-787492.5875,1029598892.8,1699.2644958496094
29474,232,144.52,152.34567559,6041,4,0.8956835448741913,0.003,587460,-794367.36875,1092741721.6,1685.1349853515626
29646,233,143.51,151.23580270000002,6078,4,-0.22548667937517167,0.003,590900,-800413.70625,1116712259.2,1663.0067626953125
29853,234,144.08,153.47432995,6126,4,-0.4315551698207855,0.003,595040,-798700.765625,1083174457.6,1681.4109802246094
30017,235,144.11,153.59748502,6164,4,1.2676580220460891,0.003,598320,-808443.196875,1099507721.6,1834.5232238769531
30184,236,144.21,152.77680546,6203,4,1.1793434128165246,0.003,601660,-817648.18125,1158419619.2,1845.882470703125
30338,237,144.21,152.86131996000003,6230,4,0.40364554673433306,0.003,604740,-803554.73125,1070857686.4,1811.8547241210938
30586,238,145.61,153.10983934,6287,4,-1.2523995339870453,0.003,609700,-786726.334375,1020279280.0,1669.4730590820313
30727,239,145.95,152.87072768,6319,4,-0.6925244003534317,0.003,612520,-778554.546875,1008929590.4,1633.5748229980468
30913,240,146.0,150.84687509000003,6358,4,1.1435420677065848,0.003,616240,-778262.05625,1059715417.6,1712.0537231445312
31158,241,147.01,152.31122084999998,6409,4,-2.001427690684795,0.003,621140,-795835.140625,1168130748.8,1793.192852783203
31329,242,147.81,154.24790711,6443,4,0.1328281879425049,0.003,624560,-819821.78125,1242994032.0,1941.632421875
31565,243,148.19,157.38187345,6493,4,0.7993383646011353,0.003,629280,-865236.6,1435946054.4,1965.1823608398438
31747,244,148.81,158.04438918,6533,4,-0.014527341723442078,0.003,632920,-864428.678125,1492300224.0,1873.4585021972657
31912,245,148.26,159.07685967,6565,4,-0.22233901396393776,0.003,636220,-884783.284375,1518299417.6,1984.0920776367188
32312,246,150.38,162.81220720000002,6658,4,1.0869776010513306,0.003,644220,-892129.628125,1652689734.4,1964.88056640625
32429,247,149.98,163.2570325,6675,4,-0.10301840752363205,0.003,646560,-900294.475,1585619750.4,1984.447509765625
32674,248,151.19,166.04873429000003,6712,4,-0.8901987731456756,0.003,651460,-886524.66875,1410951923.2,1958.7683837890625
32782,249,147.47,164.71496170000003,6729,4,-0.21681976467370986,0.003,653620,-875783.13125,1433159814.4,1990.5197631835938
32968,250,146.37,164.06362844,6763,4,-1.474941834807396,0.003,657340,-857389.45,1388026182.4,1912.1513427734376
33100,251,146.88,165.83148614,6787,4,-1.0476211920380591,0.003,659980,-830869.825,1387833254.4,1873.7032775878906
33335,252,148.54,168.16948527,6839,4,-0.7907156020402908,0.003,664680,-811653.646875,1419818054.4,1762.4760620117188
33561,253,149.51,168.88721606000001,6884,4,0.5789055526256561,0.003,669200,-805717.225,1469475468.8,1801.1342041015625
33661,254,148.22,166.89078602,6907,4,-0.47494743913412096,0.003,671200,-797983.096875,1428309196.8,1871.0782653808594
33775,255,147.14,164.32614956,6933,4,-0.019870749115943907,0.003,673480,-783130.046875,1469571897.6,1788.847674560547
33894,256,146.35,161.19749479,6958,4,1.1668991982936858,0.003,675860,-776178.034375,1299574016.0,1797.2571411132812
34007,257,146.41,160.89058262999998,6983,4,0.09239851385354995,0.003,678120,-766006.365625,1409158713.6,1761.7547912597656
34231,258,146.68,161.30245491999997,7031,4,-1.4139027923345566,0.003,682600,-763080.63125,1305317430.4,1702.1723327636719
34398,259,146.54,161.24332586,7069,4,0.012960970401763916,0.003,685940,-771391.86875,1229402726.4,1771.9769104003906
34476,260,145.32,161.38050859999998,7086,4,1.8434252351522447,0.003,687500,-764055.70625,1247046886.4,1735.7557434082032
34592,261,144.55,162.10927919,7110,4,0.8688434690237046,0.003,689820,-790322.14375,1304274800.0,1735.1033752441406
34750,262,144.89,164.02956789,7140,4,0.7325735032558441,0.003,692980,-809449.153125,1336321100.8,1825.050225830078
34893,263,144.86,164.71181859,7173,4,0.1377142459154129,0.003,695840,-814267.9,1435429897.6,1875.38671875
34982,264,143.96,163.53014758,7192,4,-1.715002204477787,0.003,697620,-821815.28125,1472913676.8,1824.142022705078
35173,265,144.48,165.62303464999997,7229,4,-0.24604053944349288,0.003,701440,-836744.275,1420415232.0,1843.3983764648438
35375,266,145.27,167.80344774999998,7273,4,-0.406800751388073,0.003,705480,-834213.03125,1546928076.8,1935.9466125488282
35555,267,145.52,168.55865117000002,7314,4,-0.8536125063896179,0.003,709080,-880123.659375,1691149702.4,1920.5164306640625
35677,268,144.58,166.38347027000003,7342,4,-0.9779528968036175,0.003,711520,-901466.59375,1951888185.6,1956.568341064453
35795,269,143.89,165.57593005,7366,4,0.50804123878479,0.003,713880,-940647.06875,1789787436.8,1933.7014404296874
35944,270,143.51,163.08558958,7391,4,0.6808597624301911,0.003,716860,-952904.328125,1809365625.6,2034.7699279785156
36115,271,141.68,161.58494474,7417,4,0.6573530554771423,0.003,720280,-987751.29375,2082062560.0,2150.8801147460936
36228,272,141.4,160.52562001,7432,4,-0.17805245518684387,0.003,722540,-1015942.43125,2018280499.2,2149.4553344726564
36354,273,140.93,159.31899175,7455,4,0.1614958703517914,0.003,725060,-1029982.534375,2033817952.0,2195.481091308594
36487,274,142.05,160.92368993,7487,4,-0.42816315591335297,0.003,727720,-1043224.421875,2310688332.8,2235.697705078125
36619,275,143.23,162.64068534,7515,4,0.44254516065120697,0.003,730360,-1072412.034375,2272605420.8,2290.2595092773436
36739,276,144.3,163.76428772999998,7544,4,-0.6364283964037896,0.003,732760,-1096677.2125,2324265996.8,2296.0289794921873
36883,277,145.6,165.35386588999998,7563,4,-0.8688089907169342,0.003,735640,-1116131.575,2429958329.6,2347.35595703125
36993,278,145.92,165.04281147999998,7583,4,-1.23557550907135,0.003,737840,-1125657.64375,2278739212.8,2330.4708740234373
37114,279,145.7,165.92786070999998,7609,4,-0.3352783054113388,0.003,740260,-1147185.7125,2331664313.6,2394.4465942382812
37375,280,147.08,168.00276629999996,7671,4,0.296443498134613,0.003,745480,-1118992.50625,2193911436.8,2340.2467407226563
37521,281,147.37,168.81173441,7698,4,-0.8632164478302002,0.003,748400,-1108118.14375,2219455494.4,2350.73095703125
37661,282,147.52,169.83772029,7724,4,-0.357874596118927,0.003,751200,-1099631.525,2146566803.2,2207.8923217773436
37786,283,146.94,169.93333749,7751,4,-0.25874420553445815,0.003,753700,-1093790.625,1997939142.4,2225.3903686523436
38124,284,149.4,174.23125525,7812,4,-0.35741416215896604,0.003,760460,-1078291.8125,1904096320.0,2159.8627319335938
38289,285,149.66,174.97342858,7842,4,-1.1383579164743423,0.003,763760,-1041016.503125,1929267622.4,2062.803564453125
38398,286,149.64,175.31851153,7859,4,-0.21799795925617219,0.003,765940,-1032482.496875,1844433632.0,2061.294384765625
38714,287,151.52,176.71469018,7919,4,-0.25362043753266333,0.003,772260,-999756.48125,1736805209.6,2040.2259033203125
38778,288,150.89,174.97012928,7928,4,0.14710523933172226,0.003,773540,-987391.4125,1692039571.2,1981.3707946777345
38917,289,150.43,172.84399079,7955,4,0.11458468288183213,0.003,776320,-973051.55625,1638659315.2,2090.202392578125
38984,290,149.63,171.09333723,7969,4,0.4986139670014381,0.003,777660,-967254.534375,1578754252.8,2079.137805175781
39087,291,148.98,169.41881783,7987,4,-0.033850885927677155,0.003,779720,-956270.428125,1516712153.6,2035.8439819335938
39252,292,148.59,168.95574036000002,8022,4,-1.348515059053898,0.003,783020,-930485.35,1533827763.2,1966.4535278320313
39314,293,147.83,168.98397302000004,8033,4,0.5014747589826584,0.003,784260,-925633.346875,1538053536.0,1884.7290405273438
39438,294,148.0,168.90727783000006,8050,4,0.7964015737175941,0.003,786740,-902679.125,1457566528.0,1903.1023498535155
39522,295,147.17,167.85503475000002,8061,4,0.3955925017595291,0.003,788420,-894878.709375,1359328761.6,1888.2577270507813
39675,296,146.82,167.89684734000002,8086,4,-0.23012671172618865,0.003,791480,-881902.7,1302530905.6,1903.3382080078125
39719,297,145.69,165.66265158000002,8092,4,-1.320053380727768,0.003,792360,-879103.16875,1381236217.6,1876.434393310547
39785,298,145.72,166.32857254,8105,4,0.424470179527998,0.003,793680,-874374.853125,1327499961.6,1869.22431640625
39916,299,146.07,167.55176127000001,8134,4,-0.7812577947974205,0.003,796300,-846250.171875,1309563360.0,1910.4807067871093
40124,300,147.0,170.59852678000007,8179,4,-0.44838523417711257,0.003,800460,-850973.61875,1274109104.0,1803.8591369628907
40295,301,147.48,170.93912832,8219,4,0.8179627120494842,0.003,803880,-829288.284375,1262602665.6,1828.3241149902344
40475,302,147.62,172.908677,8258,4,0.5494710296392441,0.003,807480,-832867.04375,1321242163.2,1858.136456298828
40606,303,145.74,169.57844299,8279,4,-0.3928903862833977,0.003,810100,-823212.56875,1250167644.8,1778.2071533203125
40989,304,146.83,171.45564526,8363,4,-0.0992576539516449,0.003,817760,-790682.40625,1162541542.4,1666.369207763672
41156,305,147.39,173.87904677999998,8400,4,0.633703675866127,0.003,821100,-761708.928125,1188860640.0,1682.9403015136718
41299,306,146.89,172.48236741,8434,4,0.35570870637893676,0.003,823960,-765807.678125,1194065724.8,1677.6856567382813
41475,307,146.96,172.97077765000003,8469,4,1.3033303022384644,0.003,827480,-751644.559375,1184711660.8,1666.1370788574218
41692,308,148.59,173.56067657,8518,4,-0.7156247884035111,0.003,831820,-736975.675,1118162272.0,1578.2431762695312
41962,309,150.48,176.74943964,8566,4,0.6814382374286652,0.003,837220,-736059.784375,1297972396.8,1578.3001953125
42076,310,150.64,177.11631799000003,8592,4,-0.8777524709701539,0.003,839500,-720242.034375,1317382684.8,1634.4786865234375
42351,311,152.4,181.19213866,8650,4,-1.1818768352270126,0.003,845000,-747320.109375,1321133683.2,1723.198779296875
42527,312,152.57,181.91766447,8689,4,-0.6694367349147796,0.003,848520,-746580.10625,1369763257.6,1700.4155334472657
42738,313,153.07,182.80930516000004,8738,4,-0.2350155234336853,0.003,852740,-750844.928125,1349237446.4,1752.8096008300781
42945,314,153.61,183.67904615,8781,4,0.4282468557357788,0.003,856880,-780232.2375,1428623468.8,1728.5411010742187
43041,315,153.44,183.34203932,8803,4,1.003103455901146,0.003,858800,-782246.003125,1455963212.8,1767.5462280273437
43269,316,154.74,185.83629188999998,8852,4,-0.32895683497190475,0.003,863360,-760252.896875,1438823091.2,1693.3985717773437
43378,317,154.78,185.3778905,8866,4,-0.643124283850193,0.003,865540,-756344.346875,1421473523.2,1782.21923828125
43483,318,154.43,184.24201169,8887,4,1.5096110612154008,0.003,867640,-747544.7125,1351803526.4,1787.678076171875
43616,319,154.49,184.05424326000005,8918,4,0.14508337453007697,0.003,870300,-753107.81875,1371761670.4,1827.3128051757812
43726,320,154.68,184.39879553000003,8943,4,-0.44357473254203794,0.003,872500,-738507.859375,1323184313.6,1654.797296142578
43834,321,155.17,184.44890705000006,8968,4,0.2328526943922043,0.003,874660,-730005.75,1293681689.6,1705.654443359375
43939,322,154.94,184.07769932000002,8993,4,0.11748976036906242,0.003,876760,-721685.50625,1334154790.4,1717.598095703125
44097,323,155.89,185.85389553000002,9029,4,-1.0832450151443482,0.003,879920,-708721.15,1299752880.0,1618.5331787109376
44296,324,157.14,188.61552937,9062,4,0.8081872925162316,0.003,883900,-697969.875,1293700044.8,1633.2591430664063
44458,325,158.2,190.74440701,9098,4,-0.8185474157333374,0.003,887140,-680446.803125,1193183984.0,1597.3679321289062
44579,326,158.58,191.26242183000002,9127,4,1.3660240739583969,0.003,889560,-659276.796875,1167785744.0,1592.6694396972657
44699,327,159.07,192.27217931000004,9154,4,1.252246704697609,0.003,891960,-645433.153125,1118388912.0,1535.4676635742187
45044,328,161.34,195.39809619,9232,4,-1.5467331677675247,0.003,898860,-598969.275,998403619.2,1465.7485900878905
45181,329,161.57,194.91179544,9263,4,-1.2377930566668511,0.003,901600,-586435.859375,989172051.2,1409.3200256347657
45333,330,161.81,194.72247293,9297,4,-1.0679537311196328,0.003,904640,-568260.078125,949159398.4,1350.944757080078
45446,331,160.82,191.63634835999997,9323,4,0.4380507171154022,0.003,906900,-566692.04375,987030051.2,1406.7179077148437
45604,332,161.3,191.74395714999994,9360,4,-0.9124866887927056,0.003,910060,-572672.2125,996243452.8,1393.0037475585937
45805,333,161.59,192.39112581,9404,4,0.7147256344556808,0.003,914080,-600818.115625,1006382284.8,1532.6221618652344
45908,334,160.55,190.39183996000003,9428,4,0.34118704199790956,0.003,916140,-617046.4125,1041820681.6,1457.1060302734375
46158,335,161.41,191.41443681000004,9461,4,-1.086521142721176,0.003,921140,-620287.940625,975717116.8,1454.5284484863282
46259,336,160.75,190.76686534,9484,4,0.5651890575885773,0.003,923160,-608977.9125,919407667.2,1472.790478515625
46521,337,161.83,191.30465388000002,9544,4,1.2015701338648797,0.003,928400,-594852.971875,880836012.8,1432.1580749511718
46642,338,160.56,190.18449954999997,9571,4,0.9222042262554169,0.003,930820,-575852.603125,890350960.0,1358.802020263672
46804,339,160.77,191.61960776,9607,4,-0.30102917850017546,0.003,934060,-563488.946875,790881075.2,1258.6330688476562
46969,340,160.56,192.88883019999997,9631,4,0.9554851248860359,0.003,937360,-546024.003125,743940675.2,1265.0442810058594
47177,341,160.19,191.79729526,9676,4,0.36019366681575776,0.003,941520,-517284.903125,637865548.8,1136.0904968261718
47450,342,161.21,193.04632716000003,9737,4,0.39585275650024415,0.003,946980,-469267.9171875,590436056.0,1046.8399047851562
47562,343,159.97,190.10010270000004,9762,4,1.5341051355004311,0.003,949220,-457358.6078125,578717097.6,1056.8908752441407
47722,344,159.75,190.98280893000003,9790,4,1.2909683123230935,0.003,952420,-436018.4390625,524225363.2,1025.9192993164063
47931,345,160.19,192.01595215999998,9825,4,-0.43537389636039736,0.003,956600,-416603.3125,526448412.8,987.6636199951172
48131,346,158.19,188.84876803000003,9865,4,-0.6349602967500687,0.003,960600,-399430.0140625,538174678.4,1024.043130493164
48277,347,158.48,188.83738214000002,9894,4,-1.1615940093994142,0.003,963520,-397867.81875,549127294.4,1062.4916870117188
48389,348,157.15,185.94786272999997,9916,4,-0.3984238877892494,0.003,965760,-404953.10625,504378248.0,1060.5016235351563
48765,349,159.83,186.88600677999995,9994,4,1.110112950205803,0.003,973280,-404649.453125,505052478.4,1034.6928405761719
48990,350,160.22,187.48535911999997,10025,4,-0.956049521267414,0.003,977780,-398463.6921875,499990470.4,938.4700225830078
49169,351,160.69,188.28343884999998,10053,4,0.44948132932186124,0.003,981360,-401837.9390625,506479276.8,977.4962585449218
49319,352,159.84,187.23650446,10086,4,0.8710932254791259,0.003,984360,-405555.371875,496057563.2,996.799609375
49376,353,158.15,185.99551109000004,10100,4,0.1845885470509529,0.003,985500,-412112.0515625,511974249.6,990.4050445556641
49474,354,158.13,186.05666118000005,10121,4,-0.22179475724697112,0.003,987460,-410428.01875,540116790.4,989.0722076416016
49696,355,159.21,189.87175565000004,10170,4,-1.4222933068871497,0.003,991900,-420126.4203125,527855022.4,995.9628967285156
49900,356,160.06,192.69332128000002,10215,4,-0.5332722201943397,0.003,995980,-426324.025,584543947.2,938.6434722900391
50071,357,160.64,195.07555304999997,10254,4,1.1290651857852936,0.003,999400,-424805.134375,548711804.8,1008.3303863525391
50180,358,159.49,193.33936998999997,10268,4,0.6397020936012268,0.003,1001580,-413172.871875,550704876.8,1026.8957977294922
50336,359,159.38,195.42369893,10292,4,0.7297527849674225,0.003,1004700,-400076.5203125,529717841.6,1000.413330078125
50558,360,160.82,198.35736912999997,10342,4,-0.034995609521865846,0.003,1009140,-396116.3234375,495519652.8,959.7364379882813
50772,361,161.8,199.92002992999997,10382,4,0.5971636131405831,0.003,1013420,-380436.8625,481543601.6,965.0319519042969
51080,362,163.3,199.18313156,10451,4,-1.0895262107253074,0.003,1019580,-392200.7625,515757796.8,901.7012786865234
51211,363,163.18,197.08714559,10481,4,-0.7630084872245788,0.003,1022200,-397109.4625,489484387.2,939.7167388916016
51324,364,163.42,196.82942256,10502,4,-0.11555268615484238,0.003,1024460,-399729.2578125,504953771.2,1012.7282104492188
51415,365,162.42,194.20271505,10523,4,-0.7171658545732498,0.003,1026280,-399210.1515625,527607531.2,925.1620727539063
52019,366,166.44,196.23120293000002,10656,4,-0.47411998063325883,0.003,1038360,-424863.1390625,546523417.6,955.6325561523438
52247,367,166.92,197.43891714999998,10696,4,0.8590529531240463,0.003,1042920,-428055.99375,510212678.4,939.5596893310546
52412,368,167.35,198.95553977,10732,4,-0.5889663606882095,0.003,1046220,-419540.1703125,535820780.8,917.6761505126954
52516,369,167.21,198.80674825000003,10755,4,0.47713915854692457,0.003,1048300,-419608.8296875,494520654.4,907.5672210693359
52623,370,166.79,198.94477799999996,10778,4,-0.8627473324537277,0.003,1050440,-413226.0640625,507181403.2,924.747836303711
52726,371,166.11,197.43670716999998,10802,4,-1.6163398057222367,0.003,1052500,-412069.934375,486321262.4,926.6811279296875
52843,372,166.15,198.12971224,10827,4,-0.2605582430958748,0.003,1054840,-412935.840625,543225902.4,909.0905670166015
52961,373,166.07,198.13760223,10848,4,0.5620354749262333,0.003,1057200,-401599.8171875,500008796.8,881.5950775146484
53080,374,165.93,197.95999986000004,10867,4,-0.6822108954191208,0.003,1059580,-396438.56875,537893726.4,902.3203552246093
53209,375,165.9,198.48705534000004,10896,4,-1.1806534588336945,0.003,1062160,-398893.0390625,518245739.2,942.5918151855469
53354,376,166.15,200.03696427000003,10918,4,-1.7304555088281632,0.003,1065060,-403423.396875,542151862.4,929.8809967041016
53502,377,166.19,201.69338159,10937,4,1.0678992480039597,0.003,1068020,-409722.7859375,559451825.6,944.6543395996093
53667,378,166.74,203.98794440999995,10962,4,-0.36737409234046936,0.003,1071320,-412305.9703125,522887361.6,867.9049499511718
53794,379,166.8,204.52298911999998,10980,4,0.5132754735648632,0.003,1073860,-401798.5890625,534496411.2,940.589389038086
53964,380,165.89,203.60477989999995,11009,4,-0.5414569050073623,0.003,1077260,-387852.7578125,520359740.8,936.1533966064453
54271,381,167.5,205.77889438,11070,4,0.7765480302274227,0.003,1083400,-399462.784375,616596640.0,997.0776458740235
54348,382,166.87,202.94911691999997,11082,4,-0.6544056624174118,0.003,1084940,-396692.4609375,606891459.2,952.9654541015625
54503,383,167.17,200.80257935999998,11118,4,-0.6006852924823761,0.003,1088040,-397156.0453125,621876582.4,969.4554138183594
54878,384,167.54,197.06350317999997,11191,4,-0.5349992960691452,0.003,1095540,-375792.7453125,590311825.6,871.3443878173828
55101,385,168.12,197.98277695999997,11238,4,1.4918132923543452,0.003,1100000,-379785.90625,513639595.2,826.1670654296875
55224,386,168.26,199.22421397,11267,4,-0.13816041648387908,0.003,1102460,-379388.75,518965516.8,797.3677551269532
55458,387,167.44,199.95279770000005,11319,4,0.2848058044910431,0.003,1107140,-358215.984375,450567400.0,704.1333068847656
55618,388,168.4,202.45966574,11354,4,-0.4469632402062416,0.003,1110340,-350034.41875,447297376.0,722.2479522705078
55773,389,168.56,204.03169978999998,11391,4,0.19335253536701202,0.003,1113440,-356725.778125,447626244.8,770.7276397705078
55836,390,168.52,203.96388087,11405,4,1.119543507695198,0.003,1114700,-350582.915625,441542329.6,810.5897155761719
56023,391,169.36,206.31809101,11446,4,-0.7055061966180801,0.003,1118440,-361067.35625,466910193.6,785.007177734375
56140,392,168.88,206.14698462000004,11468,4,-0.8358775563538074,0.003,1120780,-355611.8375,460098966.4,789.3847564697265
56394,393,170.8,208.93511623999999,11514,4,-0.9757521659135818,0.003,1125860,-357042.409375,455038515.2,838.6017456054688
56633,394,171.95,211.27017088000005,11567,4,1.1650797963142394,0.003,1130640,-348174.36875,437838840.0,841.2416473388672
56841,395,173.19,213.67906947,11616,4,0.3306116536259651,0.003,1134800,-343972.8953125,432361750.4,808.6867584228515
56986,396,173.11,213.61144026000002,11646,4,-1.6055506005883218,0.003,1137700,-341381.8796875,458764160.0,785.9576049804688
57091,397,173.72,214.45269720999997,11667,4,0.6244975924491882,0.003,1139800,-338921.4890625,426681246.4,795.6218994140625
57297,398,175.12,217.47972891,11708,4,1.7943438857793808,0.003,1143920,-330554.8203125,423122694.4,807.9803161621094
57407,399,174.91,216.74948094999996,11729,4,-1.054522867500782,0.003,1146120,-335244.8125,406482041.6,753.8014587402344
57609,400,174.85,216.87502697000002,11774,4,-0.043823054432868956,0.003,1150160,-329569.1453125,407944488.0,805.2018493652344
57787,401,174.92,218.76542843000004,11816,4,-0.16310034394264222,0.003,1153720,-322199.8453125,385749548.8,769.1798889160157
57980,402,175.05,218.39830558000006,11857,4,1.08044353723526,0.003,1157580,-312506.93125,381174131.2,776.9376556396485
58181,403,175.75,220.00166506999994,11898,4,0.0720799446105957,0.003,1161600,-313029.20625,386681564.8,768.661831665039
58316,404,173.27,219.64777689000002,11923,4,-0.7102863766252995,0.003,1164300,-309331.815625,410020515.2,750.1063354492187
58470,405,173.14,219.70213439,11955,4,-0.9640125587582589,0.003,1167380,-311402.5984375,412448084.8,760.1686492919922
58533,406,172.34,217.61473565000003,11966,4,-0.9525171756744385,0.003,1168640,-316296.415625,397204476.8,731.9327911376953
58725,407,172.5,218.54922893,11994,4,0.1710700884461403,0.003,1172480,-317637.0109375,367138640.0,785.3538757324219
58931,408,172.39,221.59999913000004,12034,4,1.3395394191145897,0.003,1176600,-311259.6109375,372771576.0,787.5139251708985
59157,409,171.95,220.72257792999997,12087,4,-0.05516409277915955,0.003,1181120,-303521.084375,354436752.0,693.7197509765625
59327,410,172.51,222.02430739,12126,4,0.8291978418827057,0.003,1184520,-293349.3796875,317771956.8,696.3565155029297
59492,411,171.41,219.32155350000002,12158,4,-0.9987850807607174,0.003,1187820,-282740.2296875,313005380.8,698.2528778076172
59603,412,170.76,217.92993312,12175,4,1.1838852435350418,0.003,1190040,-277284.9515625,314270807.2,707.2090118408203
59713,413,169.75,217.28294006,12200,4,1.4070274889469148,0.003,1192240,-268751.0734375,291069942.4,679.4337036132813
59826,414,168.81,215.73287303,12225,4,0.30954746901988983,0.003,1194500,-265040.20234375,269537577.6,647.1921112060547
60034,415,169.93,218.06637776,12270,4,-0.09660575836896897,0.003,1198660,-248424.4859375,258083157.6,615.8169097900391
60134,416,168.65,215.50070401000002,12292,4,-0.6250273898243904,0.003,1200660,-237366.63828125,246554368.0,559.0131591796875
60248,417,168.7,215.95244190000003,12319,4,1.6380817517638206,0.003,1202940,-229649.00859375,247271761.6,561.3363647460938
60422,418,169.39,217.87376490000003,12344,4,1.5720202058553696,0.003,1206420,-221592.35546875,242270672.8,589.9342163085937
60478,419,168.62,216.59445843000006,12357,4,0.16574850976467131,0.003,1207540,-219852.9390625,244682762.4,562.7890686035156
60631,420,169.05,218.16194036000002,12383,4,1.2428560212254525,0.003,1210600,-225163.81640625,242913539.2,654.8591705322266
60770,421,169.36,220.27116416000004,12403,4,0.2029897540807724,0.003,1213380,-236754.065625,274759543.2,618.2849487304687
60939,422,170.0,222.51835488,12441,4,-0.0767298810184002,0.003,1216760,-235990.6875,234387884.8,655.1601043701172
61131,423,170.34,223.52093718,12484,4,0.058007757365703586,0.003,1220600,-229076.296875,222714706.4,565.8526397705078
61399,424,171.03,225.58827945999997,12541,4,-1.1824748620390892,0.003,1225960,-201218.9515625,175399083.2,508.9483810424805
61526,425,170.68,224.43032503999999,12568,4,1.099280508607626,0.003,1228500,-188376.175,171016148.8,482.30260162353517
61722,426,171.43,226.31950872000002,12605,4,-1.5537809625267982,0.003,1232420,-179882.84921875,169794643.2,484.69044494628906
61836,427,171.37,224.64113833999997,12625,4,0.4679764673113823,0.003,1234700,-176771.67265625,165354402.8,482.2272033691406
62118,428,170.74,224.56659997,12688,4,0.3719539627432823,0.003,1240340,-176602.7078125,172724800.0,489.2461990356445
62219,429,170.38,225.15086765999996,12711,4,-0.402051205933094,0.003,1242360,-175764.9484375,163962974.4,437.4986297607422
62424,430,170.91,227.30550682999998,12759,4,-0.7156366825103759,0.003,1246460,-169761.128125,163804344.0,411.95677490234374
62495,431,170.49,226.78959447999998,12773,4,-0.8888983994722366,0.003,1247880,-171761.03359375,153892492.8,420.2402740478516
62977,432,173.73,230.52499209,12877,4,-0.8008320331573486,0.003,1257520,-173243.95859375,147491274.0,423.22279205322263
63108,433,173.03,228.74456652,12894,4,-0.5609177708625793,0.003,1260140,-174569.7625,146978528.4,431.41495513916016
63285,434,173.77,231.03164931000003,12926,4,-0.6873827382922173,0.003,1263680,-171837.55390625,145272509.6,431.96214904785154
63501,435,173.43,228.92804639000005,12962,4,-1.751728707551956,0.003,1268000,-172158.0328125,149441945.2,400.60059051513673
63580,436,173.21,228.83380479000004,12981,4,0.3515454113483429,0.003,1269580,-174807.403125,147654806.8,441.1748779296875
63663,437,171.42,226.58452033,12995,4,-0.6860067218542099,0.003,1271240,-175133.5234375,150447544.8,427.0202377319336
63762,438,171.2,226.90956110000008,13008,4,0.230026538670063,0.003,1273220,-176716.77109375,142665485.2,419.8247344970703
63886,439,170.82,226.63266841,13035,4,-0.2698264315724373,0.003,1275700,-179412.15625,142541502.8,415.93784484863284
63969,440,170.0,225.71964279000002,13055,4,0.504490315914154,0.003,1277360,-181842.89921875,143283898.8,425.62889709472654
64084,441,169.07,224.74732952,13081,4,-0.10648086667060852,0.003,1279660,-184123.7515625,145084028.4,446.9511001586914
64149,442,166.99,221.49229374000004,13096,4,-0.6930497013032436,0.003,1280960,-186783.67578125,146730944.4,451.2550811767578
64253,443,166.91,221.50922299,13119,4,-1.2060282081365585,0.003,1283040,-189541.525,154700411.6,459.2225036621094
64443,444,167.21,221.94140841,13158,4,-0.06460973247885704,0.003,1286840,-191312.484375,150824618.4,446.01441192626953
64528,445,165.97,219.01252783,13177,4,0.3615701250731945,0.003,1288540,-191639.02734375,140048297.2,440.2177215576172
64724,446,165.93,218.84955449999998,13221,4,-0.17986831963062286,0.003,1292460,-188556.14296875,144930970.4,444.4949523925781
64838,447,165.61,219.29785167000003,13245,4,-0.28394353985786436,0.003,1294740,-190468.2640625,149500884.8,447.35416107177736
65001,448,166.12,221.73571830999998,13279,4,0.29084025174379347,0.003,1298000,-188207.878125,148472758.4,443.0547103881836
65087,449,163.22,220.92129053999997,13298,4,-0.18729184716939926,0.003,1299720,-182844.98828125,153817418.0,443.2548599243164
65252,450,162.62,220.61926952,13334,4,-0.4805004373192787,0.003,1303020,-184462.84296875,142754720.0,426.16130981445315
65425,451,162.56,218.98434003000003,13373,4,-0.07896802425384522,0.003,1306480,-178580.66484375,143339306.4,444.22183380126955
65549,452,162.3,218.42397037000003,13402,4,0.06869606226682663,0.003,1308960,-178467.63125,137398623.6,455.14588928222656
