rollout/ep_rew_mean,time/episodes,time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_len_mean,train/critic_loss,train/ent_coef_loss,train/ent_coef,train/actor_loss,train/learning_rate,train/n_updates
2106.40697598,214,11634,105962,9,818.35,22.176430702209473,-0.25308743119239807,0.09671792387962341,-249.33656311035156,0.03,2117220
2129.2351518699998,215,11744,106962,9,826.08,19.63339195251465,-0.07578998804092407,0.08673668652772903,-241.47865295410156,0.03,2137220
2150.10263105,216,11852,107962,9,830.92,19.220461988449095,0.8736748099327087,0.07935117930173874,-241.20849609375,0.03,2157220
2161.6197328,217,11961,108962,9,830.92,18.548680305480957,2.1525349617004395,0.07249794900417328,-241.80355834960938,0.03,2177220
2185.12699525,218,12069,109962,9,837.67,20.999008655548096,-0.41765379905700684,0.08225902915000916,-239.19937133789062,0.03,2197220
2205.9854591599997,219,12177,110962,9,843.59,19.06775345802307,0.9865594506263733,0.07495620101690292,-241.27532958984375,0.03,2217220
2217.65358107,220,12288,111962,9,843.59,19.850664377212524,-1.066159725189209,0.10048307478427887,-244.12913513183594,0.03,2237220
2228.23638603,221,12397,112962,9,843.59,18.5712562084198,1.6508028507232666,0.08683454990386963,-251.45645141601562,0.03,2257220
2236.0936773999997,222,12506,113962,9,843.59,19.35465302467346,0.5511728525161743,0.08373958617448807,-246.97900390625,0.03,2277220
2249.69031447,223,12615,114962,9,843.59,19.721622896194457,-0.7706443667411804,0.08272980153560638,-256.9365234375,0.03,2297220
2270.62877936,224,12725,115962,9,850.08,22.576752948760987,-0.09544581174850464,0.08351229876279831,-255.3665771484375,0.03,2317220
2295.68631156,225,12835,116962,9,857.7,19.63690629005432,0.18741244077682495,0.09269203245639801,-254.764892578125,0.03,2337220
2319.96640344,226,12946,117962,9,865.27,18.934528493881224,1.0018049478530884,0.08437427878379822,-255.90847778320312,0.03,2357220
2336.10092901,227,13059,118962,9,869.39,21.617491054534913,0.19804540276527405,0.086215540766716,-255.76828002929688,0.03,2377220
2359.4208215199997,228,13169,119962,9,876.47,21.948303985595704,1.0442585945129395,0.07145433872938156,-255.6651611328125,0.03,2397220
2378.12907377,229,13276,120962,9,882.4,19.262354707717897,0.6712266802787781,0.08295682817697525,-250.24679565429688,0.03,2417220
2400.6656534999997,230,13386,121962,9,888.28,19.666022300720215,1.7104475498199463,0.07577695697546005,-247.38107299804688,0.03,2437220
2422.18939262,231,13493,122962,9,894.73,19.449457979202272,-1.040015459060669,0.10383747518062592,-257.8551025390625,0.03,2457220
2446.2558352799997,232,13600,123962,9,901.97,21.206553840637206,-0.427046537399292,0.08911153674125671,-257.471923828125,0.03,2477220
2464.7872157799998,233,13709,124962,9,906.89,18.308196687698363,-0.6151453256607056,0.088111013174057,-248.461669921875,0.03,2497220
2487.11324592,234,13818,125962,9,913.59,19.982698154449462,2.060708999633789,0.07936592400074005,-243.2285919189453,0.03,2517220
2499.47266037,235,13929,126962,9,916.87,19.51187014579773,-2.476698398590088,0.08661727607250214,-256.9923400878906,0.03,2537220
2522.1817389499997,236,14038,127962,9,923.76,19.079567098617552,-1.6781173944473267,0.08821716159582138,-268.653564453125,0.03,2557220
2526.7461135800004,237,14147,128962,9,923.76,18.473584365844726,-1.5815130472183228,0.07488001883029938,-252.47515869140625,0.03,2577220
2546.03575963,238,14258,129962,9,930.03,17.839401054382325,2.3788902759552,0.074251189827919,-251.56793212890625,0.03,2597220
2570.60395707,239,14368,130962,9,935.28,17.86663427352905,0.8882048726081848,0.07106963545084,-254.61416625976562,0.03,2617220
2587.8677918800004,240,14477,131962,9,940.54,16.308438348770142,-0.6230961084365845,0.06973372399806976,-266.41461181640625,0.03,2637220
2595.09367159,241,14585,132962,9,940.54,16.756065940856935,3.393697738647461,0.06662476062774658,-254.91586303710938,0.03,2657220
2602.53458959,242,14694,133962,9,940.54,16.955556058883666,0.4005029797554016,0.06669707596302032,-260.660400390625,0.03,2677220
2622.666875690001,243,14803,134962,9,945.81,16.38488326072693,0.7642154097557068,0.07269779592752457,-273.91619873046875,0.03,2697220
2634.1177942900003,244,14914,135962,9,948.43,16.273498439788817,1.8451199531555176,0.06685288995504379,-259.8733825683594,0.03,2717220
2639.2002369300003,245,15026,136962,9,948.43,16.323181676864625,-0.27073997259140015,0.07507963478565216,-254.1568145751953,0.03,2737220
2647.1789958699997,246,15135,137962,9,948.43,16.34456968307495,0.16897764801979065,0.06533270329236984,-270.9659729003906,0.03,2757220
2670.0907530699997,247,15244,138962,9,955.36,14.92017741203308,1.8908734321594238,0.059435274451971054,-266.4830322265625,0.03,2777220
2687.69648787,248,15354,139962,9,961.4,17.360540533065794,0.1302083432674408,0.06594286113977432,-264.0469970703125,0.03,2797220
2693.58764188,249,15462,140962,9,961.4,14.843384027481079,0.8286734223365784,0.07395120710134506,-266.8268127441406,0.03,2817220
2696.15182693,250,15573,141962,9,961.4,17.376972579956053,-1.2375476360321045,0.08684229850769043,-258.97198486328125,0.03,2837220
2713.01831522,251,15685,142962,9,965.71,15.622598457336426,0.9327940940856934,0.06735534965991974,-263.7406005859375,0.03,2857220
2719.5161726500005,252,15795,143962,9,965.71,14.253760147094727,-0.16146373748779297,0.07677296549081802,-265.7558288574219,0.03,2877220
2724.2531398200003,253,15905,144962,9,965.71,15.478597402572632,-1.950695514678955,0.08224847912788391,-270.3376159667969,0.03,2897220
2730.44270555,254,16016,145962,9,965.71,13.997792482376099,-3.1499507427215576,0.0869956687092781,-267.96044921875,0.03,2917220
2736.5367803899994,255,16126,146962,9,965.71,16.32252941131592,1.8622971773147583,0.07567398995161057,-267.296875,0.03,2937220
2742.1535093199996,256,16236,147962,9,965.71,16.08217010498047,-1.6123220920562744,0.07448070496320724,-269.6815185546875,0.03,2957220
2767.6736629900006,257,16346,148962,9,973.1,16.20808563232422,0.2752853035926819,0.07072115689516068,-275.62646484375,0.03,2977220
2775.63393416,258,16457,149962,9,973.1,14.575423097610473,-1.784690499305725,0.0814792811870575,-273.3358154296875,0.03,2997220
2783.4551182200003,259,16566,150962,9,973.1,16.19983563423157,1.9757657051086426,0.07401717454195023,-276.861328125,0.03,3017220
2789.7863439800008,260,16674,151962,9,973.1,15.081401443481445,-1.8455479145050049,0.08623348921537399,-275.6577453613281,0.03,3037220
2804.6448105400004,261,16781,152962,9,976.41,14.46880645751953,0.04910224676132202,0.07928204536437988,-276.8656921386719,0.03,3057220
2811.8297443300003,262,16889,153962,9,976.41,14.89014630317688,1.9433447122573853,0.06139766052365303,-279.61102294921875,0.03,3077220
2821.9993414299997,263,16998,154962,9,976.41,15.011789131164551,1.9239469766616821,0.059569403529167175,-274.62994384765625,0.03,3097220
2828.6153466400006,264,17107,155962,9,976.41,14.732067203521728,0.3082697093486786,0.07803969830274582,-276.4045104980469,0.03,3117220
2835.53004643,265,17216,156962,9,976.41,14.484398937225341,-1.3390998840332031,0.0852305218577385,-275.7098388671875,0.03,3137220
2842.5801586499997,266,17326,157962,9,976.41,14.598121881484985,1.7664905786514282,0.06483560055494308,-269.7868957519531,0.03,3157220
2849.6485298800003,267,17434,158962,9,976.41,14.058083724975585,-1.843220829963684,0.07726582884788513,-280.74761962890625,0.03,3177220
2855.918230760001,268,17544,159962,9,976.41,13.474424505233765,1.3039584159851074,0.06438963860273361,-276.5986328125,0.03,3197220
2857.0585786400006,269,17636,160813,9,974.92,13.620763778686523,-1.2982529401779175,0.0677902027964592,-273.5046081542969,0.03,3214240
2862.6855823299998,270,17747,161813,9,974.92,14.978063583374023,1.1193276643753052,0.06389353424310684,-273.3463134765625,0.03,3234240
