time/episodes,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/ent_coef_loss,train/ent_coef,train/actor_loss,train/learning_rate,train/n_updates,train/critic_loss
430,1859.59194223,9,566.33,12809,117287,-0.03578373044729233,0.1858862191438675,-242.87045288085938,0.003,2343720,4.311169850826263
431,1883.85203386,9,573.62,12918,118287,0.5877646803855896,0.18280668556690216,-239.88134765625,0.003,2363720,4.595243120193482
432,1908.7168390799998,9,581.16,13028,119287,-0.24614280462265015,0.17269384860992432,-249.66273498535156,0.003,2383720,4.371219730377197
433,1934.02722618,9,588.78,13138,120287,-0.29984050989151,0.17243552207946777,-246.3987274169922,0.003,2403720,7.718261325359345
434,1958.44361757,9,596.23,13249,121287,0.31923288106918335,0.1732517033815384,-248.95242309570312,0.003,2423720,3.808105099201202
435,1979.3486487,9,602.59,13359,122287,-0.031077243387699127,0.16475161910057068,-246.12545776367188,0.003,2443720,6.131533205509186
436,2005.0730114099997,9,610.4,13472,123287,0.21029071509838104,0.1764470934867859,-254.1517333984375,0.003,2463720,5.618129622936249
437,2030.37338225,9,618.13,13581,124287,0.08250774443149567,0.16090534627437592,-248.45587158203125,0.003,2483720,5.09051696062088
438,2027.6361181900002,9,617.62,13602,124489,-0.14533524215221405,0.1544092297554016,-256.02239990234375,0.003,2487760,4.462427759170533
439,2046.0074041500002,9,623.15,13710,125489,0.045157771557569504,0.1513061672449112,-244.58084106445312,0.003,2507760,4.897659277915954
440,2046.80779156,9,623.34,13743,125786,0.37720006704330444,0.15130366384983063,-248.72280883789062,0.003,2513700,3.8494051814079286
441,2068.94624293,9,630.16,13852,126786,-0.23348312079906464,0.1541905552148819,-247.24754333496094,0.003,2533700,5.204486656188965
442,2076.8033225900003,9,632.45,13904,127259,-0.4786587357521057,0.15228527784347534,-248.64437866210938,0.003,2543160,4.032759845256805
443,2101.03242726,9,639.87,14011,128259,-0.2889586389064789,0.16365033388137817,-249.328857421875,0.003,2563160,4.0268345952033995
444,2125.23742266,9,647.36,14119,129259,-0.032544948160648346,0.1513366848230362,-250.56887817382812,0.003,2583160,4.777125418186188
445,2149.0594971900005,9,654.6,14230,130259,-0.2877344787120819,0.1659969985485077,-250.0106964111328,0.003,2603160,3.6478883624076843
446,2175.36302514,9,662.53,14339,131259,0.1285959780216217,0.16580861806869507,-248.66629028320312,0.003,2623160,3.447620928287506
447,2198.47715596,9,669.59,14451,132259,0.24538937211036682,0.14843568205833435,-245.17628479003906,0.003,2643160,4.175947856903076
448,2222.8608294,9,677.19,14559,133259,-0.4041709899902344,0.14499136805534363,-247.61363220214844,0.003,2663160,20.31226443052292
449,2248.22777297,9,685.02,14669,134259,-0.192668616771698,0.1446840912103653,-252.18905639648438,0.003,2683160,3.972122448682785
450,2272.1956111900004,9,692.19,14776,135259,-0.39812350273132324,0.14197206497192383,-252.77981567382812,0.003,2703160,3.1452951788902284
451,2272.88654088,9,692.29,14812,135584,0.01550813764333725,0.1572372019290924,-252.98162841796875,0.003,2709660,4.044768440723419
452,2294.07173125,9,698.81,14921,136584,-0.17714184522628784,0.1445225477218628,-254.55470275878906,0.003,2729660,3.4106517910957335
453,2315.2977898199997,9,705.26,15030,137584,-0.1632612943649292,0.15338294208049774,-245.69989013671875,0.003,2749660,3.8971919894218443
454,2314.0838694799995,9,704.91,15063,137886,-0.18959885835647583,0.14953136444091797,-249.66026306152344,0.003,2755700,3.5919123530387878
455,2314.03937571,9,704.85,15093,138166,0.9420312643051147,0.13598325848579407,-255.05810546875,0.003,2761300,3.658977818489075
456,2338.29252092,9,712.34,15202,139166,0.31481629610061646,0.15868261456489563,-250.52926635742188,0.003,2781300,3.5023598432540894
457,2343.7531070799996,9,713.75,15238,139490,0.2573500871658325,0.14632630348205566,-247.42236328125,0.003,2787780,4.05561773777008
458,2362.8079814499997,9,719.6,15348,140490,0.12895798683166504,0.15107735991477966,-245.8028564453125,0.003,2807780,4.800248253345489
459,2382.7879277699994,9,725.74,15458,141490,-0.5634610652923584,0.13956387341022491,-250.78961181640625,0.003,2827780,6.401504898071289
460,2378.9772761799995,9,724.66,15490,141777,-0.21604661643505096,0.1407867670059204,-249.44786071777344,0.003,2833520,4.314843571186065
461,2400.17676418,9,731.24,15601,142777,0.155696302652359,0.15089048445224762,-249.3133087158203,0.003,2853520,3.5422211289405823
462,2412.1588009700004,9,734.73,15711,143777,-0.04541157931089401,0.1322370320558548,-244.47344970703125,0.003,2873520,4.261735844612121
463,2433.2758720600004,9,741.28,15822,144777,0.5681833624839783,0.1469574272632599,-254.86138916015625,0.003,2893520,4.7141965508461
464,2453.34837753,9,747.5,15931,145777,0.32540202140808105,0.14751620590686798,-259.77056884765625,0.003,2913520,3.157257729768753
465,2474.3599568300006,9,753.98,16040,146777,-0.17357802391052246,0.13447587192058563,-255.5809326171875,0.003,2933520,3.0804036140441893
466,2495.25922942,9,760.36,16150,147777,0.3739827871322632,0.14480488002300262,-252.358154296875,0.003,2953520,3.115302062034607
467,2516.3772163900003,9,766.82,16257,148777,-0.41120198369026184,0.13728652894496918,-253.55459594726562,0.003,2973520,3.9086236715316773
468,2537.38247492,9,773.2,16367,149777,-0.2640405595302582,0.14819388091564178,-253.2071533203125,0.003,2993520,4.759162974357605
469,2557.97105856,9,779.46,16476,150777,0.06271415203809738,0.14173981547355652,-253.67759704589844,0.003,3013520,3.0476654529571534
470,2579.25645289,9,786.04,16585,151777,0.3430607318878174,0.13786254823207855,-256.374755859375,0.003,3033520,3.62944895029068
471,2575.37086302,9,785.05,16606,151971,0.22144600749015808,0.14581716060638428,-261.28179931640625,0.003,3037400,4.937846124172211
472,2572.8671092400004,9,784.26,16646,152335,-0.5821840763092041,0.14283326268196106,-261.1801452636719,0.003,3044680,4.530594754219055
473,2595.0221721200005,9,790.89,16757,153335,-0.4045683741569519,0.1358712911605835,-256.66583251953125,0.003,3064680,3.4460201978683473
474,2596.4281123500004,9,790.89,16864,154335,0.0747470036149025,0.1290387064218521,-256.18536376953125,0.003,3084680,3.438151848316193
475,2596.16372726,9,790.89,16975,155335,0.58130943775177,0.13997699320316315,-255.03076171875,0.003,3104680,3.359648549556732
476,2604.4243776,9,793.46,17084,156335,-0.3397712707519531,0.1429480016231537,-255.718505859375,0.003,3124680,6.98098783493042
477,2622.45929978,9,799.01,17192,157335,-0.5969083309173584,0.1494067907333374,-256.89996337890625,0.003,3144680,4.144647753238678
478,2629.73318979,9,801.27,17303,158335,0.24044112861156464,0.14265279471874237,-261.713134765625,0.003,3164680,4.075644397735596
479,2648.10394199,9,806.92,17412,159335,-0.11309293657541275,0.1393771767616272,-256.17041015625,0.003,3184680,4.031343722343445
480,2666.3288802899997,9,812.61,17522,160335,0.0385851114988327,0.14003664255142212,-256.0697021484375,0.003,3204680,2.9946144938468935
481,2663.5760932,9,811.56,17561,160684,0.06409338116645813,0.14176452159881592,-259.6537170410156,0.003,3211660,3.0863073110580443
482,2664.4487682,9,811.56,17673,161684,0.01536203920841217,0.13181334733963013,-257.2937927246094,0.003,3231660,4.579381549358368
483,2677.0356222299997,9,815.48,17782,162684,-0.7260628938674927,0.12978437542915344,-262.11065673828125,0.003,3251660,4.607346904277802
484,2682.1164437999996,9,817.21,17891,163684,0.12630191445350647,0.13394197821617126,-255.66915893554688,0.003,3271660,10.50783430337906
485,2706.6932192799995,9,824.72,18006,164684,0.00974971055984497,0.13662277162075043,-255.744140625,0.003,3291660,4.178705084323883
486,2728.49754082,9,831.46,18113,165684,-0.47155359387397766,0.14265164732933044,-260.44500732421875,0.003,3311660,2.756787049770355
487,2743.81225315,9,836.3,18221,166684,0.14161384105682373,0.13727110624313354,-258.33892822265625,0.003,3331660,3.3198262095451354
488,2759.19494029,9,841.17,18329,167684,0.07652871310710907,0.13455072045326233,-261.8562316894531,0.003,3351660,2.9035340189933776
489,2781.71992984,9,848.15,18438,168684,-0.45421361923217773,0.13693419098854065,-261.49468994140625,0.003,3371660,3.0819061994552612
490,2798.9214692599994,9,853.36,18549,169684,0.17944103479385376,0.1319502592086792,-268.72039794921875,0.003,3391660,3.041411739587784
491,2799.30967625,9,853.36,18657,170684,-0.2746036648750305,0.13857877254486084,-263.43670654296875,0.003,3411660,3.6993875026702883
492,2823.9717276700003,9,860.71,18766,171684,0.5423336625099182,0.13506700098514557,-260.24853515625,0.003,3431660,3.415682685375214
493,2847.2214750300004,9,867.84,18876,172684,0.009379897266626358,0.12715016305446625,-253.61962890625,0.003,3451660,3.402766966819763
494,2859.53975165,9,871.62,18988,173684,-0.16813024878501892,0.1445651799440384,-258.2807922363281,0.003,3471660,3.52148277759552
495,2860.562792960001,9,872.22,19096,174684,0.45700469613075256,0.13406166434288025,-266.6026306152344,0.003,3491660,3.1136247754096984
496,2877.8081647600006,9,877.59,19206,175684,0.1696719527244568,0.13114462792873383,-270.8720703125,0.003,3511660,4.365602713823319
497,2889.0323346200003,9,881.22,19314,176684,-0.43525540828704834,0.13081929087638855,-265.9269104003906,0.003,3531660,3.3141104698181154
498,2900.16026266,9,884.7,19422,177684,-0.32409173250198364,0.12960945069789886,-263.53216552734375,0.003,3551660,5.921591937541962
499,2873.12977014,9,876.64,19443,177878,-0.07773970067501068,0.1297481209039688,-268.5213928222656,0.003,3555540,7.911658585071564
500,2893.85134825,9,883.06,19551,178878,0.4788059592247009,0.12702946364879608,-265.13177490234375,0.003,3575540,3.0298169255256653
501,2911.4531529199994,9,888.62,19661,179878,0.16643571853637695,0.13749445974826813,-263.8863830566406,0.003,3595540,3.2230982005596163
502,2930.7322916599996,9,894.68,19770,180878,0.09236051142215729,0.13054651021957397,-268.20245361328125,0.003,3615540,3.128484606742859
503,2941.3696499199996,9,898.12,19878,181878,0.05888327956199646,0.1351572573184967,-268.75396728515625,0.003,3635540,3.5248982906341553
504,2918.4326087099994,9,890.96,19909,182162,0.1603849083185196,0.133017435669899,-259.6524963378906,0.003,3641220,4.463627433776855
505,2918.4382768499995,9,890.96,20018,183162,-0.24158430099487305,0.12073393911123276,-274.19989013671875,0.003,3661220,4.623151475191117
506,2919.2970420299994,9,891.64,20128,184162,0.389226496219635,0.14028143882751465,-268.21356201171875,0.003,3681220,3.5361350655555723
507,2921.5306266699995,9,892.53,20238,185162,0.6246538758277893,0.12247903645038605,-267.86749267578125,0.003,3701220,3.6241493344306948
508,2924.11948482,9,893.63,20347,186162,0.438879132270813,0.13080383837223053,-266.9398498535156,0.003,3721220,3.0426079750061037
509,2924.1017250600003,9,893.63,20459,187162,0.1828734576702118,0.12231884896755219,-273.03485107421875,0.003,3741220,2.9265681564807893
510,2923.86598575,9,893.63,20568,188162,0.5839389562606812,0.12104550749063492,-262.1523132324219,0.003,3761220,3.000785195827484
511,2934.76178314,9,896.87,20678,189162,-0.37701237201690674,0.1209859549999237,-273.7015380859375,0.003,3781220,4.16484757065773
512,2934.7031409699994,9,896.87,20787,190162,0.4655606150627136,0.12164869159460068,-271.6152038574219,0.003,3801220,2.968519002199173
513,2934.58669416,9,896.87,20896,191162,0.5255228877067566,0.11849095672369003,-273.85028076171875,0.003,3821220,4.185362327098846
514,2934.4319986699998,9,896.87,21006,192162,0.2196950763463974,0.12395788729190826,-267.21588134765625,0.003,3841220,2.8861602425575255
515,2966.377661860001,9,906.5,21113,193162,0.22902582585811615,0.12609446048736572,-272.0027160644531,0.003,3861220,2.8358071208000184
516,2966.223121180001,9,906.5,21222,194162,0.1656017303466797,0.13060255348682404,-266.3870849609375,0.003,3881220,2.9971297144889832
