rollout/ep_rew_mean,time/episodes,time/total_timesteps,time/fps,rollout/ep_len_mean,time/time_elapsed,train/learning_rate,train/critic_loss,train/ent_coef_loss,train/ent_coef,train/n_updates,train/actor_loss
1990.5559453,214,82704,8,649.48,9231,0.03,21.61911826133728,1.3580245971679688,0.10713519155979156,1652060,-297.29901123046875
2022.0669815999997,215,83704,8,656.72,9343,0.03,22.191423416137695,0.37686285376548767,0.08733683079481125,1672060,-296.7814636230469
2031.28283459,216,84080,8,658.73,9385,0.03,24.485763263702392,1.2093980312347412,0.10773205012083054,1679580,-295.18853759765625
2063.3252780399994,217,85080,8,666.47,9497,0.03,24.829385662078856,0.6975916624069214,0.11425897479057312,1699580,-300.1898193359375
2070.90268141,218,85466,8,668.01,9538,0.03,23.508175945281984,1.909050464630127,0.08741113543510437,1707300,-291.887939453125
2091.0147360299998,219,86113,8,672.42,9611,0.03,27.893877029418945,-0.1654585897922516,0.10522374510765076,1720240,-287.30078125
2122.44948205,220,87113,8,680.17,9723,0.03,34.125965213775636,-0.4223870635032654,0.12599024176597595,1740240,-291.9738464355469
2118.47196846,221,87234,8,679.45,9736,0.03,32.78143358230591,-0.027545616030693054,0.1310364007949829,1742660,-303.1072998046875
2114.2609119899994,222,87354,8,678.71,9750,0.03,41.63630905151367,-0.04173671454191208,0.11428509652614594,1745060,-289.3523864746094
2134.62377759,223,88215,8,685.16,9848,0.03,31.305045795440673,2.0580718517303467,0.10589535534381866,1762280,-286.5274658203125
2133.96985616,224,88400,8,684.57,9868,0.03,32.91298274993896,-1.378729224205017,0.16164015233516693,1765980,-282.4412536621094
2153.2238593599996,225,89094,8,688.77,9943,0.03,32.3782922744751,3.188251495361328,0.11671855300664902,1779860,-289.724609375
2175.92075803,226,89848,8,694.25,10028,0.03,45.75938768386841,0.27467620372772217,0.12466543912887573,1794940,-302.77935791015625
2191.4276594099997,227,90363,8,697.95,10085,0.03,29.432165813446044,-1.8880285024642944,0.16576622426509857,1805240,-291.4657897949219
2218.5923945199997,228,91200,8,704.64,10178,0.03,32.87761583328247,0.8710727691650391,0.11028029024600983,1821980,-291.156494140625
2233.73826135,229,91692,8,708.13,10231,0.03,49.51553955078125,-0.12169027328491211,0.14461691677570343,1831820,-284.3876953125
2264.87408284,230,92617,8,715.9,10334,0.03,36.28201904296875,0.3158767819404602,0.11878552287817001,1850320,-281.64300537109375
2287.9985287500003,231,93318,8,721.5,10413,0.03,32.29383869171143,-1.2946876287460327,0.11528148502111435,1864340,-282.48150634765625
2321.2189235200003,232,94318,8,729.57,10526,0.03,33.9358549118042,-0.19025558233261108,0.11456143110990524,1884340,-284.21759033203125
2354.6182729300003,233,95318,8,737.91,10640,0.03,31.6294114112854,-0.9103515148162842,0.14343903958797455,1904340,-294.6772155761719
2388.78271369,234,96318,8,746.41,10751,0.03,29.722671794891358,-0.9393026232719421,0.1322658210992813,1924340,-303.256591796875
2418.41697531,235,97318,8,752.99,10863,0.03,35.56467351913452,0.5045777559280396,0.10423515737056732,1944340,-296.16070556640625
2398.2709490700004,236,97447,8,744.28,10877,0.03,34.49422426223755,0.8561112880706787,0.12243004888296127,1946920,-306.497314453125
2431.6703257100003,237,98447,8,752.75,10990,0.03,32.18653945922851,-0.1299498975276947,0.12637130916118622,1966920,-293.7330322265625
2444.9497070099997,238,99447,8,752.75,11101,0.03,36.24133129119873,0.899857759475708,0.13958488404750824,1986920,-300.2532043457031
