time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/fps,time/episodes,train/n_updates,train/ent_coef_loss,train/learning_rate,train/ent_coef,train/critic_loss,train/actor_loss
7897,168.06235649,226.62,43218,5,216,862340,-2.058746212720871,0.03,0.18633002936840057,78.03653593063355,5.139873814582825
7932,167.96508193000003,226.54,43405,5,217,866080,-1.8118329294025899,0.03,0.24250434190034867,107.0967890739441,4.453991088271141
7976,168.17019933000003,226.75,43643,5,218,870840,-2.0633987694978715,0.03,0.18462281823158264,28.857028675079345,1.942246988415718
8008,167.60840305000002,226.17,43822,5,219,874420,-3.050467915087938,0.03,0.07989776022732258,33.692730808258055,2.212015080451965
8052,164.65768541999998,225.6,44026,5,220,878500,1.842315624654293,0.03,0.0506254144012928,29.995105934143066,0.7082180380821228
8095,164.38444087999997,225.34,44243,5,221,882840,-0.5659186210483312,0.03,0.13594101667404174,36.31606702804565,0.5675910264253616
8123,164.31416328999995,225.28,44417,5,222,886320,-0.5102459255605936,0.03,0.11463954709470273,31.0765465259552,1.067588609457016
8152,164.18369624,225.17,44610,5,223,890180,-1.8407511420547962,0.03,0.07633852437138558,28.597311544418336,-1.4602441549301148
8192,163.97534207999996,224.95,44793,5,224,893840,-0.2618748970329762,0.03,0.21168285384774208,59.53397178649902,1.2214531809091569
8218,162.97798052,223.94,44992,5,225,897820,3.2097553849220275,0.03,0.08969162926077842,28.226243758201598,0.49314292669296267
8252,159.75674238,223.09,45186,5,226,901700,2.7760387778282167,0.03,0.03766026347875595,22.881563472747803,0.45760617852211
8293,162.42024241,223.4,45427,5,227,906520,-2.5671058654785157,0.03,0.16227067038416862,36.4441858291626,0.15782975554466247
8322,162.08049304,223.05,45609,5,228,910160,-0.30118654705584047,0.03,0.07380727529525757,35.90303139686584,0.9532149523496628
8356,159.09392668,222.41,45799,5,229,913960,-3.1048967957496645,0.03,0.2274629294872284,42.14851934909821,1.3392047464847565
8392,158.90954551,222.23,45998,5,230,917940,-1.647255315259099,0.03,0.0637188145890832,39.427305698394775,-0.7595842778682709
8423,154.82895415,220.52,46203,5,231,922040,1.7078364610671997,0.03,0.09808962382376193,21.094126963615416,0.5821396946907044
8473,157.36516552999998,220.69,46473,5,232,927440,-1.7836603820323944,0.03,0.1056670319288969,24.030924320220947,-0.277692711353302
8510,157.53971381,220.86,46707,5,233,932120,-1.5196114420890807,0.03,0.16488753035664558,62.00116946697235,0.4115549325942993
8559,157.26295043,220.57,46963,5,234,937240,0.8017483882606029,0.03,0.09072685949504375,28.88667187690735,1.571570959687233
8598,157.54000711999998,220.83,47216,5,235,942300,0.46778722666203976,0.03,0.0779837615787983,24.144897413253783,-0.6592352986335754
8682,159.33413768999998,222.62,47660,5,236,951180,-0.48341692239046097,0.03,0.1109847754240036,26.49925055503845,1.4657045632600785
8728,157.73457220000003,221.01,47873,5,237,955440,-3.7086875557899477,0.03,0.09993374161422253,47.18183655738831,-1.1857587903738023
8754,154.25582403,219.89,48065,5,238,959280,0.9588235374540091,0.03,0.06510696429759263,42.824807262420656,-0.7759173661470413
8794,154.26066961,219.91,48263,5,239,963240,-1.6305797271430493,0.03,0.11876445263624191,35.6126877784729,-0.14111541509628295
8844,157.3645356,220.68,48521,5,240,968400,-1.7799657255411148,0.03,0.11745766662061215,47.240066576004025,-2.971860724687576
8885,155.36208775,221.03,48754,5,241,973060,3.490646797418594,0.03,0.09286200180649758,29.689148259162902,-3.3244651809334753
8911,155.42877479,221.1,48950,5,242,976980,-1.194659572839737,0.03,0.17763956934213637,40.0995171546936,-0.20919008255004884
8947,158.28063241,221.6,49217,5,243,982320,1.366340345144272,0.03,0.10772384218871593,23.05538229942322,-4.826767343282699
8998,158.76655746999998,222.1,49476,5,244,987500,-1.0258624263107776,0.03,0.1698624961078167,52.48510165214539,-2.3617406368255613
9028,155.94776645,221.64,49687,5,245,991720,-3.8217273235321043,0.03,0.17377790100872517,33.33334889411926,-1.8214939534664154
9056,158.54586901000002,221.88,49895,5,246,995880,-1.0592821188271047,0.03,0.2379189521074295,23.34268546104431,-3.653097760677338
9083,161.07498779,222.06,50099,5,247,999960,3.120579743385315,0.03,0.10605774261057377,28.796819591522215,-4.939176324009895
9125,164.31735803000004,222.98,50357,5,248,1005120,-2.677277398109436,0.03,0.17225974351167678,33.09234676361084,-3.262917011976242
9167,167.22628464000002,223.53,50614,5,249,1010260,1.686480401828885,0.03,0.08144124820828438,39.612924861907956,-2.595022028684616
9200,163.89602830000004,222.54,50810,5,250,1014180,-0.08710225857794285,0.03,0.16502566188573836,63.488011312484744,-3.120192623138428
9235,166.12734892,222.41,51026,5,251,1018500,1.1244473405182362,0.03,0.08414411880075931,20.624218773841857,-3.6142564713954926
9291,169.92614491000003,223.86,51357,5,252,1025120,1.046636214107275,0.03,0.148883493617177,23.378897857666015,-6.32947723865509
9329,166.89772187999998,223.17,51569,5,253,1029360,0.31326607428491116,0.03,0.07846173085272312,19.831046724319457,-5.141899138689041
9373,169.65136318,223.56,51802,5,254,1034020,-1.1686791017651559,0.03,0.1327504374086857,30.569559383392335,-6.127558970451355
9402,169.37511998,223.27,51973,5,255,1037440,0.010530969500541687,0.03,0.07405494879931211,21.044637441635132,-5.951914036273957
9428,171.79712168000003,223.34,52171,5,256,1041400,-4.498984396457672,0.03,0.17441886179149152,26.56580228805542,-5.383185803890228
9482,174.36113092,223.55,52424,5,257,1046460,1.4781726744025945,0.03,0.05894078053534031,42.95524821281433,-8.91610432267189
9544,177.49309402000003,224.31,52707,5,258,1052120,1.1151279412209987,0.03,0.09629817605018616,35.56382122039795,-5.931900942325592
9596,180.11976684,224.58,52935,5,259,1056680,-0.6734392680227757,0.03,0.1696958340704441,48.12279076576233,-3.8235145777463915
9638,180.22591762,224.69,53152,5,260,1061020,0.9326387926936149,0.03,0.09943262934684753,29.676562976837157,-4.2392749190330505
9682,180.40368757000005,224.86,53382,5,261,1065620,-4.544148993492127,0.03,0.19660126976668835,30.09316530227661,-4.165088018774986
9724,183.11972557000004,225.23,53610,5,262,1070180,-3.4567136868834494,0.03,0.10444599725306034,39.29589295387268,-6.191725939512253
9771,183.28126637000005,225.4,53850,5,263,1074980,-3.7139722645282744,0.03,0.08547651432454587,19.43407998085022,-6.90622888803482
9817,179.27312761000002,223.75,54066,5,264,1079300,-2.592264121770859,0.03,0.051930457912385465,19.67037091255188,-8.563760900497437
9868,182.71725145,224.83,54393,5,265,1085840,-3.240745559334755,0.03,0.0902876142412424,20.947431659698488,-11.032254910469055
9897,182.26515680000003,224.36,54599,5,266,1089960,-0.7117999583482743,0.03,0.09492981918156147,27.12753746509552,-11.119006371498108
9951,179.31647792,223.78,54894,5,267,1095860,-2.016990852355957,0.03,0.0919422920793295,37.46448044776916,-14.175352144241334
9996,182.30507824,224.4,55152,5,268,1101020,-2.8220261201262473,0.03,0.04421596247702837,21.718976950645448,-17.62753129005432
10044,184.98870200000002,224.75,55360,5,269,1105180,-3.965003716945648,0.03,0.1165031973272562,17.24872007369995,-20.343466424942015
10064,186.62447558,224.16,55513,5,270,1108240,-3.4682871609926225,0.03,0.13449366837739946,19.749151515960694,-21.248108673095704
10108,183.50301213999998,223.41,55713,5,271,1112240,1.132510632276535,0.03,0.05573282223194838,14.21696890592575,-20.33400249481201
10180,185.04865653999997,224.97,56067,5,272,1119320,2.2174697279930116,0.03,0.09992876313626767,14.096559619903564,-18.314438104629517
10227,184.11627522999996,224.03,56265,5,273,1123280,3.0809013187885284,0.03,0.04949800297617912,18.600887537002563,-18.68877339363098
10261,184.05234246999996,223.97,56449,5,274,1126960,-0.2242745880037546,0.03,0.07081173285841942,14.847685766220092,-18.569865560531618
10298,184.26556544,224.2,56677,5,275,1131520,2.195235639065504,0.03,0.050040481612086296,15.8606586933136,-17.696474647521974
10344,183.87037024,223.8,56891,5,276,1135800,-4.6806660175323485,0.03,0.10618929602205754,22.145850276947023,-16.467484283447266
10375,186.54600874999997,224.11,57109,5,277,1140160,1.417344057559967,0.03,0.0942934937775135,10.762094807624816,-16.82689485549927
10410,183.55969102999995,223.48,57294,5,278,1143860,-0.19836019687354564,0.03,0.05929371602833271,9.325719523429871,-16.382652282714844
10459,185.91445602999997,223.49,57514,5,279,1148260,-3.6799967348575593,0.03,0.13303831927478313,22.077182292938232,-17.032750272750853
10519,189.76113187999997,224.99,57858,5,280,1155140,-2.2550990104675295,0.03,0.050888896360993384,29.93839588165283,-17.92578125
10556,189.60166883,224.8,58049,5,281,1158960,1.941479653120041,0.03,0.0660225560888648,13.34634017944336,-18.174277305603027
10587,189.61047620000002,224.8,58245,5,282,1162880,-0.6956297010183334,0.03,0.05021383613348007,10.812938451766968,-18.35586519241333
10631,189.07048002000002,224.26,58470,5,283,1167380,0.40976329445838927,0.03,0.153776790574193,18.65672926902771,-17.601123785972597
10673,191.89797392000003,224.74,58706,5,284,1172100,2.885188215970993,0.03,0.08447997309267521,18.782143974304198,-18.72957797050476
10711,190.12572946000003,222.99,58895,5,285,1175880,-3.7322098851203918,0.03,0.09489156268537044,25.1131872177124,-18.67673501968384
10746,192.40281727000004,222.91,59093,5,286,1179840,-2.9597572565078734,0.03,0.11508857607841491,17.081180107593536,-20.27508125305176
10812,193.24018918000004,223.75,59390,5,287,1185780,-1.1021946653723718,0.03,0.07293531894683838,14.072367358207703,-19.680081605911255
10851,195.16851567000006,223.3,59585,5,288,1189680,0.7049511525779962,0.03,0.08123899176716805,16.201399278640746,-21.336367034912108
10904,194.63489789000002,222.75,59820,5,289,1194380,-1.9726350054144859,0.03,0.1108819767832756,15.38331322669983,-21.086288166046142
10946,196.84122587000002,222.6,60017,5,290,1198320,2.5005915254354476,0.03,0.06327546127140522,46.58038244247437,-21.974339151382445
10988,196.22757157000004,221.95,60222,5,291,1202420,-0.5067720405757428,0.03,0.07357534654438495,24.645000863075257,-21.48558888435364
11061,195.26982008000002,223.36,60635,5,292,1210680,-2.946915638446808,0.03,0.06001275517046452,16.551016211509705,-22.95421094894409
11101,197.91606389,223.65,60839,5,293,1214760,-2.8705317031592132,0.03,0.0703614903613925,12.766028213500977,-24.450463485717773
11127,197.65273475,223.36,61018,5,294,1218340,-0.8332309558987617,0.03,0.03796749208122492,50.60135724544525,-23.81839370727539
11173,197.57521185000002,223.27,61219,5,295,1222360,-0.6638515841215848,0.03,0.07257000766694546,13.142779076099396,-25.961076164245604
11223,200.22641246,223.56,61430,5,296,1226580,-1.180345019698143,0.03,0.05677010826766491,13.685968327522279,-23.74846429824829
11253,199.54961941999994,222.86,61627,5,297,1230520,0.39282994642853736,0.03,0.04433865305036307,11.25803074836731,-25.362950992584228
11301,202.72264558999998,223.68,61898,5,298,1235940,-0.353858757391572,0.03,0.06985189002007246,11.33360013961792,-23.627810287475587
11353,203.06864043999997,224.02,62118,5,299,1240340,1.3051244124770165,0.03,0.06043091583997011,11.693780136108398,-25.519947814941407
11406,205.92166995,224.54,62355,5,300,1245080,0.3379178872331977,0.03,0.10525056794285774,34.228589153289796,-23.458867454528807
11442,205.87325909,224.47,62522,5,301,1248420,-1.0863683685660361,0.03,0.07238305769860745,13.426352739334106,-23.886824893951417
11485,206.02651193000003,224.63,62706,5,302,1252100,0.7867626719176769,0.03,0.07315405458211899,40.16164796352386,-22.00462703704834
11531,206.14104253000002,224.73,62946,5,303,1256900,-2.8590655833482743,0.03,0.05863413009792566,8.459501099586486,-23.23887882232666
11575,208.68357444,224.87,63167,5,304,1261320,3.425718730688095,0.03,0.05187826249748469,16.18909466266632,-22.281337165832518
11621,209.19517279000004,225.4,63404,5,305,1266060,-2.1072937667369844,0.03,0.12355875037610531,17.87276623249054,-22.210221004486083
11672,212.49513061000002,226.33,63691,5,306,1271800,-0.831094753742218,0.03,0.05616391506046057,50.40313885211945,-23.1078040599823
11716,213.17897071,227.01,63949,5,307,1276960,6.786965215206147,0.03,0.08870829641819,14.461536741256714,-20.878276586532593
11745,215.37749189,226.84,64163,5,308,1281240,0.012425791472196579,0.03,0.04702058993279934,11.738199734687806,-21.80585708618164
11776,215.34000309000004,226.79,64351,5,309,1285000,0.12627435922622682,0.03,0.08856968693435192,11.659393191337585,-21.03052935600281
11816,215.23740096999998,226.7,64549,5,310,1288960,-0.9953910861164331,0.03,0.08101621270179749,25.6832013130188,-21.560351610183716
11847,215.64889802,227.13,64763,5,311,1293240,5.166949200630188,0.03,0.06586606744676829,15.66363353729248,-19.635529279708862
11873,215.37568278999998,226.85,64925,5,312,1296480,-2.652888059616089,0.03,0.08881504498422146,26.813113975524903,-19.152147340774537
11914,215.36877722999998,226.84,65140,5,313,1300780,1.617117954045534,0.03,0.10018283277750015,54.04825885295868,-18.69992027282715
11961,212.35573377999998,226.2,65371,5,314,1305400,-5.338317501544952,0.03,0.09208890795707703,14.053770899772644,-17.030791521072388
11999,209.43433944,225.62,65575,5,315,1309480,1.2436878189444542,0.03,0.15591749511659145,70.90600666999816,-18.089137983322143
12032,206.98024728999997,225.5,65768,5,316,1313340,-3.017393934726715,0.03,0.18642695173621177,24.327374076843263,-14.931504321098327
12076,207.23800024999997,225.75,65980,5,317,1317580,1.1767153173685074,0.03,0.12213873788714409,35.13063354492188,-13.809559679031372
12125,209.73800195,225.88,66231,5,318,1322600,0.9383009094046428,0.03,0.7693040147423744,68.14347848892211,-7.34467910528183
12182,212.72211939000002,226.68,66490,5,319,1327780,1.9286834061145783,0.03,0.4942454382777214,782.464518737793,-11.850132668018341
12215,215.03925719,226.67,66693,5,320,1331840,-2.621448189020157,0.03,0.24183797016739844,2708.6161827087403,-22.863252687454224
12256,217.19502985,226.45,66888,5,321,1335740,0.022752637165831403,0.03,1.0505220621824265,6112.947180175781,68.23451976776123
12293,217.41676695,226.68,67085,5,322,1339680,-0.027627748111262916,0.03,1.5211838781833649,6311.318054199219,201.47511825561523
12339,219.81548753000004,227.28,67338,5,323,1344740,0.8085767388343811,0.03,4.567537808418274,298902.7206481934,360.0287410736084
12340,219.10796374999998,225.54,67347,5,324,1344920,0.8393245920538902,0.03,3.170258092880249,318367.2662841797,350.1673610687256
12342,218.22442474000002,223.64,67356,5,325,1345100,1.117061559855938,0.03,0.24629882350564003,126102.15686035156,435.8220611572266
12350,217.64942596999998,222.04,67390,5,326,1345780,11.16899094581604,0.03,14.202682065963746,2263864.2945068358,331.37756805419923
12353,214.02152795,219.73,67400,5,327,1345980,3.69573655128479,0.03,0.009010251332074403,43788.76077270508,484.7836944580078
12354,213.27425981,217.97,67406,5,328,1346100,-10.896612644195557,0.03,5.460873794555664,1596028.3402832032,516.1657073974609
12356,212.49311000999998,216.16,67415,5,329,1346280,3.2861416578292846,0.03,0.24221483245491982,762430.7636230469,398.836491394043
12358,211.58468555,214.23,67421,5,330,1346400,21.7261905670166,0.03,32.691791439056395,1534825.8231445313,298.88001480102537
12360,210.64111503,212.28,67431,5,331,1346600,-1.5783835530281067,0.03,1.96894268989563,114175.78767089844,387.29899139404296
12362,206.67761042,209.67,67440,5,332,1346780,0.04477647100575268,0.03,1.5811196208000182,29502.304418945314,424.4151466369629
12364,203.06087108,207.4,67447,5,333,1346920,-0.1684649153612554,0.03,3.3842875838279722,148858.952734375,434.6630523681641
12366,201.58326932,204.91,67454,5,334,1347060,0.4935217279009521,0.03,3.3266778111457826,205405.89428710938,399.0880874633789
12367,200.1359656,202.45,67461,5,335,1347200,-0.30943973511457445,0.03,4.1136415839195255,175458.23474121094,416.80653228759763
12369,196.79822199999998,198.07,67467,5,336,1347320,0.31881259214133023,0.03,2.50548198223114,547826.4119995118,397.85458908081057
12370,193.38674118999998,196.0,67473,5,337,1347440,-0.7382098503410817,0.03,4.215654921531677,710056.8109130859,380.5535858154297
12372,192.55050948999997,194.15,67480,5,338,1347580,0.39518264643847945,0.03,2.8945417404174805,69347.626171875,408.78355560302737
12421,195.29925502999998,194.95,67758,5,339,1353140,0.26698012128472326,0.03,1.2257368743419648,8815.152877044678,450.96502990722655
12438,192.36933964000002,193.45,67866,5,340,1355300,5.652573290467262,0.03,9.28972499370575,139507.28709716798,423.7420349121094
12440,191.19493758000002,191.25,67879,5,341,1355560,11.33974313735962,0.03,0.02069641724228859,1153.452968978882,447.6541946411133
12441,187.98058005,189.35,67885,5,342,1355680,5.880918204784393,0.03,8.325060486793518,196896.83765258788,377.0591552734375
12443,184.12166300999996,186.84,67901,5,343,1356000,-1.824995370581746,0.03,1.3721327096223832,862868.8697631836,369.64633865356444
12445,182.74154467,184.44,67920,5,344,1356380,-0.3669701151549816,0.03,1.1545239627361297,174022.32266540529,408.162882232666
12446,181.74038478,182.41,67928,5,345,1356540,-0.7506015747785568,0.03,1.979334330558777,83252.22728004455,413.23098068237306
12447,178.39292274000002,180.39,67934,5,346,1356660,-2.1011449813842775,0.03,2.0750595152378084,347436.28469924926,373.82569122314453
12448,175.10985996,178.43,67942,5,347,1356820,0.25614270083606244,0.03,0.7493635445833207,241573.36328983307,265.7962776184082
12449,171.2472141,175.93,67950,5,348,1356980,-7.233989310264588,0.03,0.30228282436728476,1483157.5976561545,367.8192642211914
12451,167.41287259000003,173.43,67957,5,349,1357120,-2.5832516357302664,0.03,1.497010999917984,793335.4577018737,292.011457824707
12453,166.59843171,171.57,67967,5,350,1357320,9.117696905136109,0.03,0.1341131955385208,365162.77902441024,325.98618659973147
12453,163.18659512,169.47,67973,5,351,1357440,13.632016897201538,0.03,10.610009837150574,1974512.839892578,325.990308380127
12454,158.622776,166.24,67981,5,352,1357600,-2.167435258626938,0.03,1.4992793798446655,543164.6890167237,280.0761405944824
12455,157.61066168,164.2,67989,5,353,1357760,-0.2716289724688977,0.03,1.7523002684116364,2131770.9629231454,295.3236671447754
12457,154.01589335,161.94,67996,5,354,1357900,2.144256520271301,0.03,4.375097393989563,36742.10791168213,420.7633743286133
12459,153.41171931,160.33,68006,5,355,1358100,5.751135206222534,0.03,7.444906520843506,502039.5844940186,280.26058807373045
12461,150.17634522,158.42,68013,5,356,1358240,-3.493454110622406,0.03,6.286542177200317,452649.51135253906,233.64668960571288
12463,146.41486787000002,155.97,68021,5,357,1358400,-2.24383824467659,0.03,4.1412749767303465,592496.3537841797,337.1419822692871
12465,142.32845030000001,153.21,68028,5,358,1358540,0.1912293942645192,0.03,6.268537592887879,17802026.087475587,176.70720672607422
12468,138.83028298000002,151.05,68040,5,359,1358780,0.4902283765375614,0.03,3.1624245047569275,3372370.3537200927,204.3000732421875
12469,137.74742024,148.95,68047,5,360,1358920,2.265680655092001,0.03,4.328354299068451,1983639.0756652832,-57.25542449951172
12471,136.53059290000002,146.73,68055,5,361,1359080,-3.1120752811431887,0.03,5.8482421159744264,8693653.808886718,231.61624908447266
12473,132.99355642000003,144.54,68064,5,362,1359260,-4.805875086784363,0.03,9.6566401720047,5632611.200756836,138.3171630859375
12474,131.70767504000003,142.22,68072,5,363,1359420,-1.04315487742424,0.03,19.802485084533693,12384056.916162109,-165.26302185058594
12477,130.67990855000002,140.23,68089,5,364,1359760,-16.35732283592224,0.03,21.308016347885133,7404133.151269531,-130.6675827026367
12480,126.17957917000001,137.08,68101,5,365,1360000,-2.2901682958006857,0.03,22.685434532165527,3242052.174853516,105.80127334594727
12482,122.84961557000001,135.1,68109,5,366,1360160,18.528336775302886,0.03,124.11249160766602,4253470.68671875,-205.58739824295043
12484,120.98060601000002,132.3,68124,5,367,1360460,3.7158298581838607,0.03,210.19491806030274,16428152.86875,618.8801681518555
12489,117.22527394,129.95,68147,5,368,1360920,-0.6125656887888908,0.03,28.799581813812257,11324950.061914062,102.20018997192383
12492,113.87374873,127.97,68157,5,369,1361120,0.947582883387804,0.03,16.292367506027222,4854396.393261719,339.1484504699707
12495,111.27169376,126.6,68173,5,370,1361440,-1.8978552609682082,0.03,19.63808355331421,10238606.458203126,306.5406364440918
12498,110.36750435,124.74,68187,5,371,1361720,3.078915309906006,0.03,44.513962745666504,3590885.593359375,404.949568939209
12510,107.88961259,121.74,68241,5,372,1362800,0.918873307108879,0.03,12.049321365356445,2523366.5276611326,439.786385345459
12512,107.03401571999999,119.9,68255,5,373,1363080,-1.3723845228552818,0.03,15.312908363342284,489523.8879150391,515.3204238891601
12514,106.31838075999998,118.18,68267,5,374,1363320,0.3848958931863308,0.03,8.986474418640137,2802543.4751708983,448.1756530761719
12518,105.16450897999998,116.12,68289,5,375,1363760,-0.8852474078536033,0.03,25.235492992401124,357683.3859375,552.2918243408203
12528,104.44984688999999,114.47,68338,5,376,1364740,0.6109443824738264,0.03,0.16969211027026176,10461.343283843995,476.4750030517578
12530,101.08132812,112.45,68354,5,377,1365060,-0.31525056101381776,0.03,0.3062546491622925,3827.1507164001464,471.87962493896487
12532,100.35621065,110.71,68365,5,378,1365280,-0.12506151478737593,0.03,2.114350163936615,5168.944465255738,483.1220443725586
12536,97.02840337000002,108.72,68386,5,379,1365700,0.045740826334804294,0.03,0.6598021358251571,4244.938444328308,472.43690490722656
12539,92.37376026000001,105.39,68397,5,380,1365920,0.0021144602731851593,0.03,1.0284107774496078,28584.688151550294,475.9647247314453
12541,91.60156365000003,103.6,68409,5,381,1366160,0.08485309826210141,0.03,1.287404328584671,21730.592671203613,470.6851516723633
12542,90.76988354000001,101.73,68418,5,382,1366340,-0.37185243600979445,0.03,0.6631881400942803,35866.01896514893,469.04503631591797
12546,89.83560123000001,99.77,68447,5,383,1366920,-0.4122417183592916,0.03,0.6802379131317139,3982.503592300415,466.4203277587891
12547,86.26263393,97.53,68459,5,384,1367160,1.9010793820023537,0.03,0.01855849213898182,100396.7268959999,466.63148803710936
12548,83.14037619000003,95.74,68469,5,385,1367360,0.06495673451572656,0.03,1.2760096609592437,1183.55033493042,462.5840835571289
12552,79.89369053,93.91,68484,5,386,1367660,-0.07707233652472496,0.03,0.19150898978114128,2282.9217553138733,462.26559295654295
12556,78.11136344,91.12,68502,5,387,1368020,-2.142108331620693,0.03,0.005548497708514333,3596.4078023910524,453.03245544433594
12560,74.94050542000002,89.31,68516,5,388,1368300,0.6425431653857231,0.03,0.4778111681342125,1693.532901573181,455.4764770507812
12563,71.35942977000002,87.09,68529,5,389,1368560,1.1748295038938523,0.03,0.011202779691666364,1989.962861442566,452.51856231689453
12566,68.20685120000002,85.27,68544,5,390,1368860,-1.3149907499551774,0.03,0.3463775470852852,1939.1231953144074,454.27457122802736
12569,67.29662044000001,83.34,68556,5,391,1369100,0.27852415330708025,0.03,3.474769139289856,1795.7828643798828,458.8902923583984
12571,64.30237927,79.3,68565,5,392,1369280,-2.15926433801651,0.03,0.014967574924230575,2155.0429376602174,450.10468139648435
12574,61.01852174,77.36,68575,5,393,1369480,2.259514904022217,0.03,0.04660433940589428,1231.858874130249,445.68955688476564
12575,60.32009828,75.65,68583,5,394,1369640,-0.19330192799679935,0.03,0.7877219200134278,100346.96131505966,445.21807556152345
12577,59.42001351,73.73,68592,5,395,1369820,-1.4771676770411433,0.03,2.4679439425468446,1475.4702674865723,452.82776641845703
12580,56.09018393999999,71.75,68605,5,396,1370080,-1.493281824886799,0.03,0.012898563453927637,1586.6577018260955,440.7677230834961
12582,55.227545609999986,69.87,68614,5,397,1370260,0.9173837631940842,0.03,0.009720539767295122,1064.3728374958039,437.26365051269534
12583,51.262637559999995,67.23,68621,5,398,1370400,2.055599582195282,0.03,5.011159288883209,2111.597671508789,447.4461975097656
12586,50.25060772,65.21,68639,5,399,1370760,2.5115682132542134,0.03,0.00825601858086884,136166.32194628715,432.2470764160156
12589,46.713455790000005,63.04,68659,5,400,1371160,1.6454885125160217,0.03,0.18993970900774002,1245.3311522126198,426.96242065429686
12590,46.13045671,61.47,68669,5,401,1371360,-0.1644130155444145,0.03,0.43903606832027436,1155.149697303772,425.86008911132814
12593,45.37951655999999,59.77,68683,5,402,1371640,0.14055068518500774,0.03,1.158837765455246,1099.4011547088624,421.15313110351565
12595,44.089960219999995,57.45,68691,5,403,1371800,0.08007118254899978,0.03,0.07258904650807381,1070.919527244568,419.4775955200195
12597,40.6323892,55.33,68700,5,404,1371980,-0.7500829756259918,0.03,3.6202898979187013,1302.0822814941407,431.2065795898437
12602,39.562235089999994,53.23,68727,5,405,1372520,6.195372831821442,0.03,0.012569855805486441,1036.7673489809035,411.12451629638673
12606,35.41055582,50.55,68746,5,406,1372900,0.733567776530981,0.03,0.3417746961116791,1149.372199678421,408.55958099365233
12608,33.90914528,48.05,68754,5,407,1373060,-0.18602540977299215,0.03,0.645060595870018,1327.3146349430085,407.73617095947264
12609,30.524349339999993,46.0,68763,5,408,1373240,-0.1564636442810297,0.03,0.4854004144668579,922.0775670289993,404.599267578125
12612,29.72606645999999,44.23,68774,5,409,1373460,-0.3548730485141277,0.03,2.1123616635799407,200647.20798110962,407.9760009765625
12614,28.811307579999998,42.34,68783,5,410,1373640,-3.634118789434433,0.03,0.022579403687268497,874.9488583803177,398.54279174804685
12616,27.809970799999995,40.29,68792,5,411,1373820,5.09489916563034,0.03,0.019240972818806767,1085.549951171875,394.9958068847656
12617,27.27003862,38.74,68799,5,412,1373960,0.2201338067650795,0.03,1.412726217508316,1830.1923027038574,397.46083679199216
12620,26.310982049999996,36.77,68817,5,413,1374320,2.5450535655021667,0.03,0.02148788021877408,1162.3884165048598,389.1880874633789
12621,25.130923249999995,34.56,68827,5,414,1374520,0.7875873507931829,0.03,1.6159761786460876,1368.1766366958618,392.28330078125
12624,24.269814529999998,32.68,68843,5,415,1374840,-0.4390793234109879,0.03,0.0027912343852221967,908.5382875204086,384.44315032958986
12628,23.47332269,30.9,68858,5,416,1375140,0.13555658832192422,0.03,0.5466968402266502,767.8238160133362,382.05746307373045
12631,22.547476309999997,28.98,68878,5,417,1375540,1.951472021639347,0.03,0.027546482067555188,922.2058326244354,375.5972839355469
12632,18.802669729999998,26.58,68889,5,418,1375760,0.17035223497077823,0.03,1.3251925826072692,33876.516659927365,373.8808059692383
12634,15.128300329999997,24.1,68900,5,419,1375980,0.2933141548186541,0.03,0.1963373377919197,675.7860862731934,371.22117919921874
12635,11.936768409999999,22.2,68913,5,420,1376240,0.030991016328334807,0.03,1.659358674287796,683.0380449295044,370.728173828125
12638,8.75524914,20.34,68922,5,421,1376420,0.701383413374424,0.03,0.5294317305088043,2225.5671306610107,367.920832824707
12641,7.94843228,18.53,68938,5,422,1376740,-2.668071559071541,0.03,0.0011672691907733679,539.4332529306412,362.6189208984375
12645,4.77495416,16.14,68952,5,423,1377020,5.237377300858498,0.03,0.0010989353671902792,957.1317885518074,358.86351013183594
12648,4.796236109999999,16.18,68965,5,424,1377280,0.0716720411553979,0.03,0.690529078245163,1263.9948340892793,355.72557525634767
12650,4.825538079999999,16.2,68976,5,425,1377500,-5.026865780353546,0.03,0.0028389477520249784,855.8597156286239,351.4600234985352
12652,4.57585119,15.96,68986,5,426,1377700,6.669895195960999,0.03,4.526978664216585e-05,906.7695131957531,347.9520004272461
12655,4.58685473,15.98,68998,5,427,1377940,-2.8062950909137725,0.03,5.148634314537048,117441.03205261231,369.2410659790039
12659,4.61846885,16.06,69012,5,428,1378220,-0.5823090814054013,0.03,0.005612222268246115,677.4257016420364,343.1397003173828
12661,4.62192947,16.06,69021,5,429,1378400,0.7081107437610626,0.03,2.2018966376781464,786.3710670471191,346.25228424072264
12663,4.6643403,16.11,69032,5,430,1378620,1.1835392139852048,0.03,0.18283063769340516,164408.2809232354,339.7656494140625
12667,4.7180431700000005,16.2,69051,5,431,1379000,1.736585083603859,0.03,0.05491847675293684,718.8402221441269,334.71563110351565
12668,4.726283239999999,16.2,69060,5,432,1379180,0.1637943398207426,0.03,0.3786321848630905,825.6222331762314,333.34317474365236
12670,4.769201699999999,16.26,69073,5,433,1379440,-0.23609649129211902,0.03,0.42017812877893446,30150.635609197616,330.9940017700195
