time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/episodes,train/learning_rate,train/ent_coef_loss,train/critic_loss,train/ent_coef,train/actor_loss,train/n_updates
32590,200.25,3594,565.56591162,9,215,0.003,0.10159800946712494,5.325458109378815,0.19030515849590302,-202.52252197265625,649780
32782,198.97,3615,567.00693282,9,216,0.003,0.18001216650009155,8.49377382993698,0.17458701133728027,-191.20700073242188,653620
33032,199.78,3643,571.5719257699999,9,217,0.003,-0.07667481899261475,5.709466421604157,0.1897001415491104,-191.78836059570312,658620
33275,200.61,3669,576.1153540899999,9,218,0.003,0.3660876452922821,10.265026819705962,0.1745689958333969,-196.34988403320312,663480
33467,201.09,3690,578.97020126,9,219,0.003,0.03740018606185913,4.439381122589111,0.18208730220794678,-198.091552734375,667320
33645,201.36,3709,581.25605263,9,220,0.003,0.027125447988510132,4.379959011077881,0.17744570970535278,-196.67538452148438,670880
33885,202.36,3736,586.09374671,9,221,0.003,0.41914084553718567,4.2420544743537905,0.18383468687534332,-199.42514038085938,675680
34094,203.03,3759,589.7760146799999,9,222,0.003,0.2616777718067169,4.95120998620987,0.17888642847537994,-198.8036346435547,679860
34280,203.45,3780,592.41158564,9,223,0.003,-0.6400449872016907,8.757453286647797,0.18385429680347443,-194.98907470703125,683580
34459,203.65,3800,594.8757660800001,9,224,0.003,-0.02753358706831932,4.24431027173996,0.1790919154882431,-195.13174438476562,687160
34657,204.19,3822,598.13172225,9,225,0.003,0.014033854007720947,3.869071567058563,0.17576298117637634,-205.37832641601562,691120
34864,204.68,3845,601.4982124700001,9,226,0.003,-0.0118776336312294,4.457672965526581,0.18935590982437134,-203.29440307617188,695260
35091,205.63,3870,606.3965377100001,9,227,0.003,-0.472539484500885,7.2276101350784305,0.1807182878255844,-202.49813842773438,699800
35290,206.09,3892,609.33695276,9,228,0.003,0.0746106505393982,4.45122903585434,0.18755026161670685,-197.41802978515625,703780
35486,205.78,3914,609.92158105,9,229,0.003,-0.10650905966758728,4.9015487909317015,0.18820150196552277,-196.04342651367188,707700
35680,204.97,3935,609.37351471,9,230,0.003,0.08960790187120438,3.980433189868927,0.17630572617053986,-199.89285278320312,711580
35877,205.08,3957,611.1994670500001,9,231,0.003,0.12241170555353165,8.455019021034241,0.17464205622673035,-206.84588623046875,715520
36110,206.22,3983,616.40864126,9,232,0.003,0.2020995020866394,4.184128892421723,0.18595625460147858,-207.38522338867188,720180
36365,207.01,4011,621.01630466,9,233,0.003,-0.58558189868927,3.782159149646759,0.18369416892528534,-201.33859252929688,725280
36593,207.78,4036,624.5033241699999,9,234,0.003,-0.22382642328739166,4.770250236988067,0.17968454957008362,-198.11587524414062,729840
36776,207.8,4056,625.5415623600001,9,235,0.003,0.27450883388519287,4.213650012016297,0.17500893771648407,-198.01739501953125,733500
37013,208.21,4082,628.19167827,9,236,0.003,-0.1627882868051529,4.940827322006226,0.1848071813583374,-201.81930541992188,738240
37259,209.03,4109,632.1743949099999,9,237,0.003,0.422271728515625,13.637924039363861,0.18583327531814575,-201.5688018798828,743160
37495,209.4,4135,634.95208378,9,238,0.003,-0.3495575785636902,4.476528763771057,0.17959116399288177,-206.32958984375,747880
37709,209.72,4159,637.65432927,9,239,0.003,-0.36693260073661804,4.7115192890167235,0.17376667261123657,-209.04632568359375,752160
37947,210.19,4184,640.6480359899999,9,240,0.003,-0.3516805171966553,5.808005678653717,0.18635207414627075,-201.0760955810547,756920
38289,211.28,4221,645.04834176,9,241,0.003,-0.028461523354053497,4.96240553855896,0.17728406190872192,-205.63417053222656,763760
38556,211.4,4250,646.44488019,9,242,0.003,0.7011693120002747,5.120140016078949,0.16956090927124023,-201.98031616210938,769100
38793,211.49,4276,647.5514523200001,9,243,0.003,-0.08071724325418472,4.1456165432929994,0.17583471536636353,-199.94815063476562,773840
39009,211.73,4300,649.2659601600001,9,244,0.003,0.35964861512184143,4.429837584495544,0.17744655907154083,-204.76931762695312,778160
39273,212.58,4329,652.7465316199999,9,245,0.003,0.17886339128017426,6.543666708469391,0.17831873893737793,-205.72344970703125,783440
39522,212.77,4357,654.32692379,9,246,0.003,-0.31481242179870605,3.8978103399276733,0.1820785254240036,-202.76583862304688,788420
39762,212.52,4383,654.5203433700001,9,247,0.003,-0.11898888647556305,3.4533888578414915,0.18142612278461456,-203.49110412597656,793220
40195,215.78,4431,665.74200834,9,248,0.003,0.22370947897434235,3.877217650413513,0.19423086941242218,-207.18679809570312,801880
40382,215.48,4451,664.7448822099999,9,249,0.003,0.07844594120979309,4.506322205066681,0.17917872965335846,-196.0643310546875,805620
40600,215.64,4475,665.8404688100001,9,250,0.003,0.41896852850914,4.291015243530273,0.19501560926437378,-204.66360473632812,809980
40828,215.11,4500,665.21114061,9,251,0.003,0.08732554316520691,4.7282369375228885,0.18680666387081146,-207.66232299804688,814540
41049,214.12,4524,662.43178604,9,252,0.003,-0.20807583630084991,4.2198944926261905,0.19029782712459564,-204.1888427734375,818960
41262,215.24,4548,667.56940264,9,253,0.003,-0.4554820656776428,4.258389806747436,0.18135641515254974,-207.33872985839844,823220
41517,212.93,4575,660.9081994199998,9,254,0.003,-0.3786184787750244,8.453874719142913,0.1856650412082672,-204.77783203125,828320
41783,211.91,4604,658.1486642399999,9,255,0.003,0.9455820918083191,4.230006313323974,0.18399028480052948,-197.961669921875,833640
42015,211.79,4629,658.4252306799999,9,256,0.003,-0.02983631193637848,3.3521071076393127,0.18647776544094086,-204.87033081054688,838280
42290,210.9,4659,656.6014352,9,257,0.003,0.029819317162036896,3.7983981370925903,0.18121013045310974,-209.29811096191406,843780
42568,210.58,4689,657.8257648499999,9,258,0.003,-0.2624356150627136,4.057698392868042,0.1799497753381729,-205.79156494140625,849340
42818,210.23,4716,657.01931303,9,259,0.003,-0.06426533311605453,4.983716893196106,0.18933241069316864,-202.9923553466797,854340
43053,211.31,4742,661.9758186600001,9,260,0.003,0.1737479567527771,3.6796971440315245,0.1854189783334732,-204.80384826660156,859040
43277,210.05,4767,658.31789505,9,261,0.003,0.21628472208976746,3.852768802642822,0.18207700550556183,-202.89602661132812,863520
43532,211.23,4795,663.4798078400001,9,262,0.003,0.28567615151405334,4.512731122970581,0.17624633014202118,-205.91226196289062,868620
43839,212.94,4829,670.7812168199999,9,263,0.003,0.09278817474842072,4.712256622314453,0.1877765953540802,-202.9864959716797,874760
44085,213.47,4855,674.21134607,9,264,0.003,-0.07124143838882446,3.411749541759491,0.18150518834590912,-205.023681640625,879680
44471,215.45,4898,681.9666116699998,9,265,0.003,0.36850160360336304,4.420521235466003,0.18117475509643555,-203.36270141601562,887400
44703,216.32,4923,686.5583755,9,266,0.003,0.0539274737238884,12.351517367362977,0.18418295681476593,-206.54296875,892040
44937,215.6,4950,684.2557190999999,9,267,0.003,0.23412969708442688,3.2894140243530274,0.17547167837619781,-209.72808837890625,896720
45205,215.09,4980,683.4381977600001,9,268,0.003,0.29914775490760803,4.195257842540741,0.16708754003047943,-200.79501342773438,902080
45231,212.76,4983,675.6426088999999,9,269,0.003,0.24617663025856018,3.769710600376129,0.17160265147686005,-204.95199584960938,902600
45457,213.38,5008,678.18363611,9,270,0.003,-0.0052381232380867004,3.6023502945899963,0.18296125531196594,-207.57846069335938,907120
45680,213.97,5033,680.54146191,9,271,0.003,-0.06673386693000793,4.976566171646118,0.19578498601913452,-202.36843872070312,911580
45924,214.58,5059,683.18181334,9,272,0.003,-0.3200961947441101,4.359893059730529,0.18087275326251984,-206.99838256835938,916460
46435,217.77,5116,693.67893721,9,273,0.003,0.7811962366104126,4.325062167644501,0.17287306487560272,-207.12240600585938,926680
46457,215.36,5119,685.59121122,9,274,0.003,0.3516768217086792,3.696856987476349,0.18092258274555206,-206.405517578125,927120
46678,216.7,5143,690.84648748,9,275,0.003,-0.5901905298233032,13.822447550296783,0.1726444661617279,-203.7866668701172,931540
46881,216.88,5165,691.24747426,9,276,0.003,-0.3592148423194885,4.111625361442566,0.18411023914813995,-200.65296936035156,935600
47072,216.85,5187,690.5753468900001,9,277,0.003,0.1255549192428589,4.238286316394806,0.17568406462669373,-200.2033233642578,939420
47327,216.58,5216,690.4154732,9,278,0.003,0.3433818817138672,10.734491610527039,0.18309295177459717,-199.30628967285156,944520
47532,217.31,5238,693.71189768,9,279,0.003,-0.3537708818912506,4.429071760177612,0.18032711744308472,-199.54115295410156,948620
47739,217.72,5261,694.4947333899999,9,280,0.003,-0.024243831634521484,7.743736839294433,0.17916473746299744,-200.720703125,952760
47864,217.48,5274,693.5297032699999,9,281,0.003,0.4108262062072754,5.116522169113159,0.1867232322692871,-204.9415740966797,955260
48102,218.3,5300,696.4089443099999,9,282,0.003,0.37685590982437134,4.410478961467743,0.1768028885126114,-199.15309143066406,960020
48370,219.34,5329,699.8854919499998,9,283,0.003,0.8501803278923035,5.574137032032013,0.1828172355890274,-202.687744140625,965380
48626,219.29,5357,699.9031059099999,9,284,0.003,-0.30327028036117554,9.031931734085083,0.17860248684883118,-204.15098571777344,970500
48880,220.19,5385,703.0205315899999,9,285,0.003,0.48333507776260376,4.217053842544556,0.18299759924411774,-200.82183837890625,975580
49142,221.16,5413,706.45380595,9,286,0.003,0.26254427433013916,3.4912477135658264,0.16315264999866486,-198.2691650390625,980820
49341,220.87,5434,705.3378197599999,9,287,0.003,-0.14608365297317505,5.196775472164154,0.16427330672740936,-203.6280517578125,984800
49548,221.22,5457,705.91526661,9,288,0.003,-0.413512647151947,4.301502931118011,0.15606483817100525,-209.15863037109375,988940
49767,221.74,5481,707.5040730099998,9,289,0.003,0.0663977861404419,4.426992952823639,0.17409858107566833,-205.4287109375,993320
49988,222.18,5504,708.7024586699997,9,290,0.003,-0.3805593252182007,4.997073066234589,0.18140673637390137,-199.90200805664062,997740
50185,222.29,5525,708.9728327699999,9,291,0.003,0.12704306840896606,4.691823720932007,0.16252028942108154,-205.91519165039062,1001680
50386,221.89,5547,707.6056521099998,9,292,0.003,0.13393957912921906,5.365913116931916,0.1744995266199112,-207.01104736328125,1005700
50597,222.1,5570,708.1676375899999,9,293,0.003,-0.1765543818473816,4.669438421726227,0.18099470436573029,-204.39633178710938,1009920
50886,222.74,5602,710.1095511500002,9,294,0.003,0.4865567684173584,3.6828206896781923,0.17870277166366577,-204.87625122070312,1015700
51062,224.09,5621,714.58006645,9,295,0.003,-0.6257503032684326,4.236358237266541,0.17207933962345123,-205.23509216308594,1019220
51292,223.76,5646,713.75121622,9,296,0.003,-0.5265510082244873,4.530000650882721,0.17651057243347168,-205.35076904296875,1023820
51552,224.94,5674,718.37124056,9,297,0.003,-0.27421754598617554,3.9555524349212647,0.17009857296943665,-207.92919921875,1029020
51753,225.02,5697,718.8219597299999,9,298,0.003,0.08927187323570251,5.832447326183319,0.16978006064891815,-206.56414794921875,1033040
52041,227.38,5728,727.2455775,9,299,0.003,0.25840049982070923,4.434681558609009,0.1723746955394745,-203.48251342773438,1038800
52245,227.64,5751,727.98287161,9,300,0.003,-0.18369843065738678,4.145495998859405,0.17257408797740936,-208.4156494140625,1042880
52485,227.69,5777,727.88159604,9,301,0.003,-0.07189640402793884,4.335293853282929,0.17314425110816956,-206.1261749267578,1047680
52753,228.99,5807,732.7599906000002,9,302,0.003,0.3328968286514282,5.833685994148254,0.17252308130264282,-209.0818634033203,1053040
53007,226.7,5834,725.6593330600002,9,303,0.003,-0.3598255515098572,4.2819806098937985,0.17772334814071655,-206.3137969970703,1058120
53291,227.62,5866,728.6317059400001,9,304,0.003,0.4854951798915863,5.367214453220368,0.17947210371494293,-207.40594482421875,1063800
53660,229.43,5906,734.6954116000002,9,305,0.003,-0.6271036863327026,4.313278877735138,0.1698405146598816,-207.94911193847656,1071180
53865,229.26,5929,733.9657848300001,9,306,0.003,0.222804993391037,6.6779013752937315,0.17576704919338226,-202.77972412109375,1075280
54112,229.91,5956,736.3967880900001,9,307,0.003,-0.43708109855651855,4.998103892803192,0.1734645813703537,-205.0123291015625,1080220
54346,230.26,5981,737.6489102600001,9,308,0.003,-0.33674123883247375,4.290065121650696,0.17881274223327637,-210.78433227539062,1084900
54576,230.41,6006,738.1184877000001,9,309,0.003,0.16156789660453796,4.565857231616974,0.16634322702884674,-202.71095275878906,1089500
54798,230.72,6030,739.57267548,9,310,0.003,0.14434292912483215,7.833005940914154,0.16894349455833435,-201.83839416503906,1093940
55048,232.53,6057,746.3919309600002,9,311,0.003,0.16293859481811523,3.4310029625892637,0.16990722715854645,-202.75448608398438,1098940
55309,234.36,6086,753.1568868700001,9,312,0.003,0.4158428907394409,3.8244410514831544,0.1683822125196457,-212.3497772216797,1104160
55543,233.95,6111,751.63731047,9,313,0.003,0.4520765244960785,4.06809538602829,0.15690355002880096,-197.34182739257812,1108840
55815,234.27,6142,752.72020896,9,314,0.003,-0.05939879268407822,3.937945580482483,0.16352012753486633,-200.083251953125,1114280
56061,234.71,6168,754.6222612300002,9,315,0.003,-0.018940716981887817,4.441131281852722,0.16589395701885223,-210.56964111328125,1119200
56318,235.36,6197,757.13336714,9,316,0.003,-0.20396962761878967,4.140205514431,0.16277305781841278,-199.12088012695312,1124340
56558,235.26,6223,756.82426338,9,317,0.003,-0.6962414979934692,4.003919947147369,0.1591789275407791,-206.06649780273438,1129140
56794,235.19,6249,756.7085487100002,9,318,0.003,0.05740918591618538,3.909123432636261,0.15642216801643372,-204.73092651367188,1133860
57054,235.87,6277,759.36321664,9,319,0.003,-0.35909581184387207,3.8013043284416197,0.1604398488998413,-209.79515075683594,1139060
57295,236.5,6303,761.7719869399999,9,320,0.003,0.22702503204345703,4.315051317214966,0.15455478429794312,-204.9710693359375,1143880
57561,236.76,6332,762.4553132799999,9,321,0.003,-0.6310147047042847,4.05267448425293,0.15511047840118408,-210.11270141601562,1149200
57788,236.94,6357,763.3379643899998,9,322,0.003,0.30613720417022705,7.814885628223419,0.160477876663208,-207.4391632080078,1153740
58028,237.48,6383,765.3868928499999,9,323,0.003,0.08138249814510345,4.20439829826355,0.16074419021606445,-203.50088500976562,1158540
58251,237.92,6407,766.6645385300002,9,324,0.003,-0.24462337791919708,5.678797137737274,0.14922350645065308,-205.26513671875,1163000
58512,238.55,6435,768.9936468100001,9,325,0.003,0.4514840543270111,5.900458657741547,0.1536567658185959,-215.26812744140625,1168220
58797,239.33,6466,772.0001743400001,9,326,0.003,0.18448790907859802,3.797559940814972,0.15963467955589294,-210.78994750976562,1173920
59066,239.75,6495,773.29430482,9,327,0.003,-0.5676141381263733,3.635390031337738,0.1625276505947113,-212.31500244140625,1179300
59350,240.6,6526,776.39994953,9,328,0.003,0.8151716589927673,4.376064348220825,0.15079189836978912,-206.86512756347656,1184980
59639,241.53,6559,780.2242826700001,9,329,0.003,0.30401551723480225,4.036144280433655,0.157505601644516,-207.10260009765625,1190760
59878,241.98,6586,782.03025077,9,330,0.003,-0.6960275173187256,4.542754364013672,0.1568116545677185,-204.37203979492188,1195540
60144,242.67,6616,784.4657183399999,9,331,0.003,-0.4930379390716553,4.649664354324341,0.15366137027740479,-200.58607482910156,1200860
60406,242.96,6646,785.53964426,9,332,0.003,-0.39144372940063477,5.064950859546661,0.15826909244060516,-203.35385131835938,1206100
60657,242.92,6673,785.3222381300001,9,333,0.003,0.8561538457870483,4.896616744995117,0.16358864307403564,-204.39793395996094,1211120
61074,244.81,6718,791.8354905300001,9,334,0.003,0.12698207795619965,4.217141163349152,0.15959028899669647,-214.0334014892578,1219460
61334,245.58,6746,794.6618323900001,9,335,0.003,0.13087651133537292,3.861377704143524,0.15963880717754364,-213.73870849609375,1224660
61517,245.04,6766,791.9496361600001,9,336,0.003,-0.21371468901634216,5.155943477153778,0.16750147938728333,-200.95578002929688,1228320
61790,245.31,6796,792.6519252900001,9,337,0.003,-0.1893545240163803,4.428792786598206,0.16652216017246246,-207.24713134765625,1233780
62106,246.11,6831,795.59726933,9,338,0.003,0.14506644010543823,4.333188855648041,0.17399199306964874,-205.63612365722656,1240100
62382,246.73,6862,797.5769872699998,9,339,0.003,-0.6257034540176392,4.146772706508637,0.1659041941165924,-199.66639709472656,1245620
62636,246.89,6890,798.04965559,9,340,0.003,-0.1911308914422989,4.233086597919464,0.15470680594444275,-207.07894897460938,1250700
62882,245.93,6916,795.4842370499999,9,341,0.003,0.09235845506191254,5.451440441608429,0.1690947264432907,-206.3909912109375,1255620
63148,245.92,6945,795.6867638800002,9,342,0.003,-0.09636396169662476,3.4871910333633425,0.15323273837566376,-202.59185791015625,1260940
63428,246.35,6976,797.1521480300003,9,343,0.003,-0.4205074906349182,4.335759699344635,0.1574595719575882,-209.20977783203125,1266540
63661,246.52,7002,797.8387242700003,9,344,0.003,-0.3144145607948303,3.323929691314697,0.16347183287143707,-204.57693481445312,1271200
63900,246.27,7029,797.52653504,9,345,0.003,0.8631032705307007,4.389725017547607,0.15407569706439972,-204.32968139648438,1275980
64010,244.88,7042,792.10188761,9,346,0.003,-0.34453150629997253,5.256000542640686,0.1527739316225052,-206.9831085205078,1278180
64257,244.95,7069,792.4045938999999,9,347,0.003,-0.18660420179367065,3.9409229040145872,0.15050028264522552,-206.60072326660156,1283120
64496,243.01,7095,786.63045232,9,348,0.003,-0.3256072700023651,5.169200420379639,0.17504408955574036,-200.2877197265625,1287900
64775,243.93,7126,790.1934633300001,9,349,0.003,-0.4017993211746216,4.513315379619598,0.16716010868549347,-208.828369140625,1293480
65015,244.15,7152,790.8551245799999,9,350,0.003,0.287413626909256,8.045848631858826,0.14832726120948792,-200.5644989013672,1298280
65257,244.29,7179,791.6752272800001,9,351,0.003,-0.45449087023735046,5.8086344480514525,0.16139023005962372,-202.32797241210938,1303120
65500,244.51,7205,792.59231992,9,352,0.003,-0.6205712556838989,4.924013876914978,0.15238291025161743,-207.0222625732422,1307980
65774,245.12,7235,794.78163751,9,353,0.003,-0.24393406510353088,3.9109135389328005,0.1512015461921692,-203.29212951660156,1313460
66023,245.06,7262,794.35747404,9,354,0.003,-0.259195476770401,3.701855945587158,0.15407231450080872,-200.3551025390625,1318440
66455,246.72,7310,799.7439641,9,355,0.003,0.28262579441070557,3.790398907661438,0.15630626678466797,-203.32403564453125,1327080
66732,247.17,7341,801.1240726799999,9,356,0.003,0.007286272943019867,3.880162167549133,0.16187722980976105,-201.2686767578125,1332620
66982,246.92,7368,800.4609240499999,9,357,0.003,-0.3233214020729065,4.955385017395019,0.1575656682252884,-210.69252014160156,1337620
67280,247.12,7401,801.3721477199999,9,358,0.003,-0.04900828003883362,3.8453356862068175,0.1558239758014679,-198.64422607421875,1343580
67529,247.11,7428,801.8582361399999,9,359,0.003,0.20337235927581787,5.915853476524353,0.16534820199012756,-204.65756225585938,1348560
67775,247.22,7456,802.1276028700001,9,360,0.003,0.10049945116043091,4.186431241035462,0.161363884806633,-210.857177734375,1353480
68054,247.77,7487,804.3291792200002,9,361,0.003,-0.14058661460876465,8.524252557754517,0.1577477604150772,-207.597412109375,1359060
68264,247.32,7510,802.5280874700002,9,362,0.003,-0.5623710751533508,6.219923663139343,0.15180283784866333,-201.13214111328125,1363260
68527,246.88,7539,801.0499111400002,9,363,0.003,-0.4266582429409027,4.379084956645966,0.1437741369009018,-202.76394653320312,1368520
68818,247.33,7570,802.7530503700001,9,364,0.003,0.058805689215660095,7.3374083757400514,0.1484086960554123,-206.2991943359375,1374340
69007,245.36,7591,795.6788371100001,9,365,0.003,-0.2414589673280716,3.473231041431427,0.14595377445220947,-201.09617614746094,1378120
69258,245.55,7619,796.2328404900003,9,366,0.003,-0.29734885692596436,4.612645077705383,0.14459483325481415,-206.44497680664062,1383140
69449,245.12,7639,794.3523197400001,9,367,0.003,0.09463216364383698,8.701635491847991,0.15154311060905457,-210.67604064941406,1386960
69670,244.65,7664,792.9775900000002,9,368,0.003,0.22151780128479004,4.630505847930908,0.14714322984218597,-211.5850830078125,1391380
69898,246.67,7689,799.8441996000001,9,369,0.003,0.31640785932540894,3.4749696016311646,0.1492759883403778,-210.90199279785156,1395940
70229,247.72,7727,803.4036936400001,9,370,0.003,-0.7439961433410645,4.412599682807922,0.15772992372512817,-212.54086303710938,1402560
70476,247.96,7754,804.37788501,9,371,0.003,-0.8224896788597107,5.210758924484253,0.14779222011566162,-207.73431396484375,1407500
70723,247.99,7781,804.4117012300002,9,372,0.003,-0.2860091030597687,5.824321031570435,0.14216190576553345,-209.42269897460938,1412440
70957,245.22,7806,795.61030519,9,373,0.003,0.35721373558044434,8.832023978233337,0.15710864961147308,-210.5013427734375,1417120
71205,247.48,7833,803.3587274800001,9,374,0.003,-0.1042463630437851,3.7490211606025694,0.15467093884944916,-208.97451782226562,1422080
71463,247.85,7861,804.7383783700002,9,375,0.003,0.39888232946395874,4.923596715927124,0.14790520071983337,-209.24911499023438,1427240
71767,248.86,7894,808.6688218600002,9,376,0.003,-0.18492165207862854,4.936403226852417,0.1498502492904663,-203.19580078125,1433320
72033,249.61,7924,811.8829209600002,9,377,0.003,0.31349319219589233,3.4947230339050295,0.1459943652153015,-213.4000701904297,1438640
72301,249.74,7954,811.9114300200001,9,378,0.003,-0.06229177117347717,3.6209747433662414,0.1568872332572937,-214.81689453125,1444000
72532,250.0,7979,812.7149301500001,9,379,0.003,-0.29073238372802734,3.8876513719558714,0.14917415380477905,-213.20962524414062,1448620
72776,250.37,8005,814.57142748,9,380,0.003,-0.24015529453754425,4.245418381690979,0.1422126293182373,-212.35809326171875,1453500
73048,251.84,8035,820.19814518,9,381,0.003,-0.3977864384651184,4.193684160709381,0.1458209753036499,-208.20663452148438,1458940
73311,252.09,8064,821.1494094899999,9,382,0.003,-0.12809228897094727,3.949114513397217,0.1418285220861435,-214.82342529296875,1464200
73590,252.2,8094,821.65219092,9,383,0.003,0.15648964047431946,3.510083222389221,0.14006227254867554,-207.6285400390625,1469780
73897,252.71,8128,823.07090699,9,384,0.003,-0.0698893666267395,6.0830376744270325,0.1437472254037857,-216.13137817382812,1475920
74169,252.89,8157,823.60384791,9,385,0.003,0.24068519473075867,3.6720237493515016,0.14314208924770355,-211.05355834960938,1481360
74396,252.54,8181,821.95577628,9,386,0.003,-0.5694323778152466,4.40169038772583,0.13961371779441833,-207.85447692871094,1485900
74654,253.13,8209,824.03107309,9,387,0.003,0.1334671825170517,3.854951560497284,0.14303897321224213,-205.22096252441406,1491060
74922,253.74,8238,826.72228118,9,388,0.003,0.0005135238170623779,3.700768566131592,0.14370481669902802,-207.9371795654297,1496420
75275,255.08,8278,831.6857012599999,9,389,0.003,0.06486338376998901,4.550524485111237,0.14395035803318024,-211.1741180419922,1503480
75532,255.44,8308,833.316607,9,390,0.003,-0.34683966636657715,3.858086097240448,0.1396988332271576,-208.62136840820312,1508620
75779,255.94,8336,835.1178589299999,9,391,0.003,0.3542333245277405,6.523486495018005,0.14373356103897095,-206.92987060546875,1513560
76017,256.31,8363,836.7534249700001,9,392,0.003,-0.6840795874595642,3.7453243136405945,0.13494297862052917,-209.34600830078125,1518320
76258,256.61,8391,838.0892585199998,9,393,0.003,0.008226333186030388,3.825270140171051,0.13841134309768677,-204.57907104492188,1523140
76508,256.22,8419,837.17166161,9,394,0.003,0.0585080087184906,3.3908475041389465,0.13330109417438507,-211.83462524414062,1528140
76773,257.11,8448,840.69158316,9,395,0.003,0.2713123559951782,5.82594085931778,0.14105230569839478,-210.3478240966797,1533440
77037,257.45,8477,841.5341588299999,9,396,0.003,-0.21635502576828003,3.416498577594757,0.14413125813007355,-210.3271942138672,1538720
77286,257.34,8504,840.9489539999998,9,397,0.003,-0.06780684739351273,3.5554755449295046,0.14266033470630646,-209.60250854492188,1543700
77539,257.86,8531,842.8320656599999,9,398,0.003,0.5581199526786804,3.478863424062729,0.1345965564250946,-210.91378784179688,1548760
77777,257.36,8557,841.0898514400001,9,399,0.003,-0.4941820204257965,4.986878538131714,0.15096130967140198,-204.3084716796875,1553520
78017,257.72,8584,842.02190619,9,400,0.003,-0.0011284202337265015,4.38014600276947,0.13532204926013947,-214.086669921875,1558320
78273,257.88,8612,842.56152044,9,401,0.003,0.7367748022079468,3.3913427352905274,0.13961325585842133,-209.8607177734375,1563440
78452,256.99,8632,838.73614438,9,402,0.003,0.009497374296188354,3.532386589050293,0.13429754972457886,-215.4333953857422,1567020
78711,257.04,8661,838.7989469799999,9,403,0.003,-0.0015012919902801514,4.029139006137848,0.1377379447221756,-204.15966796875,1572200
78972,256.81,8689,838.39221094,9,404,0.003,0.11160050332546234,9.952984297275544,0.13429516553878784,-208.83316040039062,1577420
79245,255.85,8718,835.51601057,9,405,0.003,-0.7530076503753662,8.021711695194245,0.13769888877868652,-200.22198486328125,1582880
79525,256.6,8749,838.0871142599999,9,406,0.003,-0.6008119583129883,10.521871304512024,0.1363246738910675,-208.90725708007812,1588480
79793,256.81,8779,838.4003364299999,9,407,0.003,-0.6474841833114624,4.105943775177002,0.13635055720806122,-213.64361572265625,1593840
80054,257.08,8808,839.4593556099998,9,408,0.003,-0.06509600579738617,3.251617729663849,0.13687540590763092,-206.59597778320312,1599060
80578,260.02,8864,847.9387090899999,9,409,0.003,-0.07399199903011322,7.7878572821617125,0.13750140368938446,-207.20391845703125,1609540
80911,261.13,8900,851.7976872899998,9,410,0.003,-0.019083350896835327,7.9725078582763675,0.13815458118915558,-204.32369995117188,1616200
81180,261.32,8929,852.31190614,9,411,0.003,0.25262680649757385,3.763705241680145,0.1280146688222885,-213.87155151367188,1621580
81468,261.59,8961,853.1854088800002,9,412,0.003,1.0004708766937256,3.143792223930359,0.12319756299257278,-208.84530639648438,1627340
81725,261.82,8989,854.6044715200001,9,413,0.003,-0.38366395235061646,9.228651094436646,0.12688949704170227,-206.51815795898438,1632480
82012,261.97,9020,855.05067381,9,414,0.003,1.1073923110961914,5.639253151416779,0.13655148446559906,-211.24378967285156,1638220
82275,262.14,9049,855.8493449099999,9,415,0.003,-0.11909055709838867,4.337813746929169,0.13463880121707916,-213.43971252441406,1643480
82518,262.0,9075,855.4935087900001,9,416,0.003,-0.4226034879684448,4.103716266155243,0.13512906432151794,-206.6872100830078,1648340
82757,261.99,9100,855.26397749,9,417,0.003,-0.12338604032993317,6.345724511146545,0.1311078518629074,-218.07974243164062,1653120
83067,262.73,9135,857.9020531900002,9,418,0.003,0.17407113313674927,4.63235445022583,0.14123433828353882,-209.02813720703125,1659320
83332,262.78,9163,858.2537267100001,9,419,0.003,-0.164485365152359,4.265614068508148,0.14726638793945312,-216.9674072265625,1664620
83620,263.25,9194,859.8291006500002,9,420,0.003,0.2128036916255951,3.9568012714385987,0.14595775306224823,-216.1992950439453,1670380
83988,264.27,9234,861.81477644,9,421,0.003,0.05954135209321976,4.8427703261375425,0.14144237339496613,-209.6988983154297,1677740
84297,265.09,9268,864.64504926,9,422,0.003,-0.5952840447425842,9.19243255853653,0.1329999417066574,-215.57867431640625,1683920
84544,265.16,9295,865.1953979599999,9,423,0.003,0.29808640480041504,4.956424629688263,0.1357460767030716,-211.3434600830078,1688860
84851,266.0,9329,868.5006019599999,9,424,0.003,0.3903275430202484,15.531617999076843,0.13205961883068085,-213.322265625,1695000
85180,266.68,9365,869.7150079899999,9,425,0.003,0.006273120641708374,3.998195493221283,0.13268469274044037,-210.84942626953125,1701580
85432,266.35,9392,868.6761778899998,9,426,0.003,-0.2548661231994629,4.499377107620239,0.13366755843162537,-218.6341552734375,1706620
85721,266.55,9425,869.3309864099999,9,427,0.003,-0.23495779931545258,7.2342289090156555,0.135326087474823,-213.95404052734375,1712400
85993,266.43,9454,869.0506217199998,9,428,0.003,-0.6078500747680664,7.99786993265152,0.1347254365682602,-209.09768676757812,1717840
86276,266.37,9485,868.5931825599998,9,429,0.003,0.19668304920196533,6.035037708282471,0.12730349600315094,-215.02511596679688,1723500
