rollout/ep_len_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/fps,train/ent_coef_loss,train/ent_coef,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate
209.0,214,4860,42407,481.61502932,8,-2.043285608291626,0.06704439967870712,3.6856465220451353,846120,-138.84898376464844,0.03
209.31,215,4885,42621,483.05320463,8,-2.041900634765625,0.05350086838006973,4.017814373970031,850400,-140.03652954101562,0.03
209.6,216,4912,42849,484.32955448,8,-0.6520131826400757,0.05603569746017456,4.118369364738465,854960,-139.84593200683594,0.03
209.96,217,4938,43078,485.95148745,8,3.080193519592285,0.04000716283917427,4.0766847133636475,859540,-140.18795776367188,0.03
209.93,218,4959,43262,486.7320242,8,-1.074785828590393,0.045109912753105164,4.644620287418365,863220,-139.77281188964844,0.03
210.07,219,4983,43468,487.74296189,8,-2.943504810333252,0.04848945513367653,4.20568015575409,867340,-138.1090087890625,0.03
210.34,220,5008,43681,489.15082799000004,8,-0.25543028116226196,0.04861011728644371,4.30643185377121,871600,-138.26795959472656,0.03
210.57,221,5033,43900,490.59236280000005,8,1.4823070764541626,0.042627282440662384,4.192727971076965,875980,-136.77459716796875,0.03
210.96,222,5059,44127,492.36445523000003,8,-0.039758771657943726,0.0480799563229084,4.570310068130493,880520,-135.84408569335938,0.03
211.09,223,5084,44343,493.65833211000006,8,-1.0292125940322876,0.048882175236940384,4.180951547622681,884840,-142.154296875,0.03
211.05,224,5106,44530,494.66155071000003,8,-1.588315725326538,0.049792658537626266,4.415334892272949,888580,-146.84671020507812,0.03
210.61,225,5126,44701,494.37459991000003,8,0.8587169051170349,0.044313132762908936,4.13580219745636,892000,-143.9842071533203,0.03
210.27,226,5146,44879,494.58765876000007,8,-2.144808053970337,0.05087849870324135,3.2197911620140074,895560,-144.71591186523438,0.03
210.18,227,5168,45069,495.53058996000004,8,1.6191682815551758,0.044999487698078156,3.4834115743637084,899360,-143.7823944091797,0.03
210.1,228,5189,45254,496.31026216,8,-0.531566858291626,0.04182501882314682,3.7712222218513487,903060,-142.79537963867188,0.03
210.11,229,5213,45457,497.70919296,8,2.4982380867004395,0.03958646208047867,3.579945111274719,907120,-141.9989776611328,0.03
210.25,230,5238,45674,499.75882965,8,-1.37298583984375,0.043667569756507874,3.8469007849693297,911460,-139.77523803710938,0.03
210.24,231,5262,45873,500.75011459,8,1.6603164672851562,0.041883502155542374,4.1644405126571655,915440,-141.00369262695312,0.03
210.46,232,5286,46082,502.15769012000004,8,1.9423178434371948,0.048247285187244415,3.6975589036941527,919620,-142.26324462890625,0.03
210.52,233,5312,46302,502.60752243,8,1.0506685972213745,0.03555833920836449,3.9106137990951537,924020,-140.08779907226562,0.03
210.44,234,5336,46509,503.19655955,8,-0.532603919506073,0.04574937745928764,3.9415565013885496,928160,-141.003662109375,0.03
210.28,235,5360,46722,503.80002724999997,8,0.04635339975357056,0.0400991290807724,4.129529011249542,932420,-140.79734802246094,0.03
210.04,236,5385,46938,504.61633478,8,-2.6703481674194336,0.053570814430713654,3.4425641775131224,936740,-140.07589721679688,0.03
210.02,237,5408,47137,505.31546634,8,-2.047640085220337,0.049000248312950134,3.5673426747322083,940720,-145.62899780273438,0.03
209.94,238,5431,47343,506.3607233399999,8,-0.5134874582290649,0.05067175626754761,4.9116094470024105,944840,-144.27810668945312,0.03
210.23,239,5457,47572,507.82690296999994,8,-1.7349315881729126,0.05319022759795189,4.069589531421661,949420,-141.58209228515625,0.03
210.2,240,5481,47775,508.0109267699999,8,-1.378129243850708,0.04633791744709015,4.218124139308929,953480,-146.26394653320312,0.03
210.33,241,5507,48005,509.19400909999996,8,-1.440964698791504,0.0504058301448822,3.8527963161468506,958080,-148.50608825683594,0.03
210.88,242,5536,48253,511.49755774,8,2.3887271881103516,0.045338742434978485,4.2617940425872805,963040,-145.69053649902344,0.03
211.16,243,5562,48480,512.7432148299999,8,0.42897069454193115,0.046054087579250336,4.465665757656097,967580,-140.9253692626953,0.03
211.55,244,5590,48715,514.3099585100001,8,-2.718615770339966,0.052477527409791946,3.9347950220108032,972280,-144.01429748535156,0.03
211.93,245,5617,48954,515.71616674,8,-0.7815450429916382,0.05453159287571907,4.305682694911956,977060,-148.81735229492188,0.03
212.58,246,5645,49196,518.09107247,8,-0.9546898007392883,0.05139850080013275,4.0591487169265745,981900,-142.97055053710938,0.03
212.73,247,5671,49419,519.3040474,8,-0.9643594622612,0.052662193775177,4.385958647727966,986360,-142.09744262695312,0.03
213.14,248,5697,49649,521.3866818199999,8,0.3536279797554016,0.04286009073257446,3.812890350818634,990960,-140.62612915039062,0.03
213.66,249,5728,49916,523.03554488,8,-1.0334556102752686,0.04774050787091255,4.109873044490814,996300,-137.9853057861328,0.03
214.22,250,5757,50169,524.78081475,8,-0.9653050899505615,0.049715615808963776,3.715510439872742,1001360,-139.8047637939453,0.03
214.26,251,5785,50405,525.69331003,8,-1.6131398677825928,0.06462272256612778,4.804455983638763,1006080,-136.00469970703125,0.03
214.66,252,5813,50645,527.7497485600001,8,2.8071374893188477,0.04621659219264984,4.230732703208924,1010880,-147.31256103515625,0.03
214.71,253,5841,50892,528.2694667700001,8,-0.5645647048950195,0.05898904427886009,3.9647833466529847,1015820,-146.08743286132812,0.03
215.13,254,5872,51156,530.08249133,8,-2.4972569942474365,0.07458115369081497,4.240491890907288,1021100,-142.99639892578125,0.03
215.44,255,5899,51396,531.4190938500001,8,0.45922911167144775,0.04930851235985756,4.239801692962646,1025900,-146.12911987304688,0.03
216.21,256,5932,51676,533.6236138400001,8,-0.34813886880874634,0.05123446509242058,3.9553549885749817,1031500,-148.03265380859375,0.03
216.3,257,5960,51917,533.9586045899999,8,-1.1354011297225952,0.05152231827378273,4.214387333393097,1036320,-146.24411010742188,0.03
216.68,258,5987,52163,535.88556244,8,0.9534627199172974,0.050544388592243195,3.887298893928528,1041240,-146.45913696289062,0.03
216.66,259,6013,52388,536.41998572,8,-1.3944097757339478,0.06449317187070847,4.632866430282593,1045740,-146.92367553710938,0.03
217.04,260,6042,52644,537.4965239600001,8,-0.048357486724853516,0.06193900108337402,5.207972073554993,1050860,-146.79051208496094,0.03
217.32,261,6069,52875,538.41486376,8,0.26745712757110596,0.05719437450170517,4.015628254413604,1055480,-138.05650329589844,0.03
217.26,262,6094,53096,538.6450519599999,8,0.44608718156814575,0.050493307411670685,4.099566900730133,1059900,-151.2224578857422,0.03
217.56,263,6120,53326,539.81221974,8,0.29583385586738586,0.04048526659607887,4.4198770999908445,1064500,-151.0811309814453,0.03
217.72,264,6147,53555,540.6780793699999,8,-3.7995102405548096,0.05563691630959511,5.105251181125641,1069080,-154.22047424316406,0.03
217.69,265,6173,53782,541.1689841699999,8,2.9425368309020996,0.05500442162156105,4.282788634300232,1073620,-150.6708526611328,0.03
218.37,266,6204,54056,543.7835182399999,8,-1.7982757091522217,0.0507243275642395,4.330697774887085,1079100,-149.51406860351562,0.03
218.92,267,6234,54316,546.35796579,8,-0.053932368755340576,0.05033019930124283,4.343811285495758,1084300,-149.26187133789062,0.03
219.72,268,6265,54583,549.0626841699999,8,-0.6529508233070374,0.05564868077635765,4.0039130568504335,1089640,-146.87167358398438,0.03
220.27,269,6296,54850,551.10334344,8,-0.664176344871521,0.05067363381385803,4.369808340072632,1094980,-149.2794647216797,0.03
220.58,270,6325,55101,552.65201802,8,-1.0669891834259033,0.05677138268947601,4.290118658542633,1100000,-152.73260498046875,0.03
221.47,271,6357,55377,554.86628641,8,-1.6700687408447266,0.06227144971489906,3.9486091136932373,1105520,-148.1734161376953,0.03
221.89,272,6386,55620,556.5715572400001,8,0.9974753856658936,0.056722987443208694,3.8728853106498717,1110380,-151.9053955078125,0.03
222.51,273,6416,55881,558.31648595,8,-0.17137748003005981,0.0506460927426815,4.040554523468018,1115600,-150.06109619140625,0.03
223.06,274,6446,56142,560.55166382,8,1.815537929534912,0.049024857580661774,4.456235480308533,1120820,-151.51919555664062,0.03
223.43,275,6476,56398,562.3191428499999,8,-1.0668132305145264,0.060080401599407196,4.608159697055816,1125940,-149.73297119140625,0.03
223.87,276,6506,56660,563.67215259,8,0.29502153396606445,0.053209088742733,4.681078982353211,1131180,-151.29025268554688,0.03
224.47,277,6538,56935,565.8558718400001,8,-1.5233433246612549,0.057264167815446854,4.728168070316315,1136680,-146.8167724609375,0.03
224.7,278,6567,57191,566.36526841,8,0.5174620151519775,0.05670055374503136,5.575697505474091,1141800,-148.435302734375,0.03
225.24,279,6601,57481,568.43324542,8,0.07885390520095825,0.07526866346597672,4.380833554267883,1147600,-151.38259887695312,0.03
225.71,280,6631,57751,570.1695375,8,-3.377506732940674,0.09886828809976578,5.49655773639679,1153000,-146.34539794921875,0.03
226.72,281,6665,58049,573.9924642000001,8,0.12039870023727417,0.057150207459926605,4.873539543151855,1158960,-153.92880249023438,0.03
227.27,282,6694,58302,575.6996930700001,8,1.7050795555114746,0.05644393712282181,5.492777156829834,1164020,-154.3348388671875,0.03
227.92,283,6725,58578,577.44249534,8,-0.29725539684295654,0.07174529135227203,4.762078523635864,1169540,-153.7474822998047,0.03
228.06,284,6753,58821,578.69835078,8,-2.566274642944336,0.05459640175104141,4.352360212802887,1174400,-155.2001495361328,0.03
228.9,285,6785,59094,581.7121242200001,8,1.937495231628418,0.04659832641482353,4.3323678255081175,1179860,-153.32449340820312,0.03
229.64,286,6813,59342,583.72544708,8,-1.5428282022476196,0.05704968422651291,4.688990890979767,1184820,-152.77879333496094,0.03
229.96,287,6843,59593,584.89775144,8,-0.27604207396507263,0.05387195944786072,5.485808575153351,1189840,-153.82034301757812,0.03
230.13,288,6871,59839,585.1027749399999,8,-1.556575059890747,0.06302676349878311,5.188302934169769,1194760,-149.17144775390625,0.03
230.84,289,6900,60097,587.1048790299999,8,-0.8159053325653076,0.07653573155403137,5.5975254535675045,1199920,-150.53936767578125,0.03
231.13,290,6928,60347,588.1611749,8,1.1731739044189453,0.05029046908020973,5.291505980491638,1204920,-146.33245849609375,0.03
231.39,291,6957,60600,588.7912567999999,8,-1.8790550231933594,0.06149056553840637,4.961204648017883,1209980,-146.85391235351562,0.03
231.96,292,6989,60875,589.97025852,8,0.9657542705535889,0.06314463168382645,4.973935461044311,1215480,-149.27951049804688,0.03
232.28,293,7018,61124,590.57609322,8,0.634017288684845,0.06997086852788925,5.309981882572174,1220460,-146.15771484375,0.03
233.28,294,7055,61443,593.5318167199999,8,0.12655705213546753,0.06666416674852371,5.476118779182434,1226840,-144.50106811523438,0.03
234.7,295,7094,61783,597.90989054,8,3.424746036529541,0.059381138533353806,4.785554420948029,1233640,-143.7710418701172,0.03
235.38,296,7130,62094,599.93949515,8,-0.1954885870218277,0.06862467527389526,5.2510009765625,1239860,-146.75009155273438,0.03
235.92,297,7162,62382,601.32932494,8,1.0974888801574707,0.057694751769304276,4.804972052574158,1245620,-145.71621704101562,0.03
236.53,298,7194,62657,603.63786719,8,-1.0804104804992676,0.07159622013568878,5.439345395565033,1251120,-142.91387939453125,0.03
237.9,299,7233,62995,607.20663885,8,1.2984845638275146,0.06850644946098328,5.470009934902191,1257880,-153.64442443847656,0.03
238.38,300,7262,63243,608.11769078,8,-0.6922239065170288,0.054631467908620834,5.040297889709473,1262840,-145.0614013671875,0.03
238.93,301,7293,63510,609.90461965,8,1.2172764539718628,0.05862937495112419,5.772965431213379,1268180,-144.95266723632812,0.03
240.01,302,7328,63813,612.72701195,8,0.31104961037635803,0.06475985795259476,5.421977639198303,1274240,-149.72747802734375,0.03
240.4,303,7357,64058,613.8943431299999,8,0.9114222526550293,0.05213403329253197,5.050673115253448,1279140,-151.2047576904297,0.03
241.06,304,7391,64355,615.1213989199999,8,0.5509840250015259,0.053260158747434616,4.673353219032288,1285080,-154.97035217285156,0.03
241.35,305,7420,64611,615.75471291,8,-3.0328404903411865,0.0702797919511795,5.404017674922943,1290200,-146.53408813476562,0.03
242.64,306,7459,64944,618.3182011699998,8,0.6331874132156372,0.05986182391643524,4.547965824604034,1296860,-146.09442138671875,0.03
243.2,307,7491,65216,618.8846055399999,8,0.7919320464134216,0.05203557014465332,3.929482626914978,1302300,-148.17398071289062,0.03
244.54,308,7529,65553,622.53042952,8,-2.349200963973999,0.07403156161308289,4.422917675971985,1309040,-153.56088256835938,0.03
245.03,309,7560,65819,623.6012979499999,8,0.9924608469009399,0.05687161907553673,5.0101658463478085,1314360,-155.27713012695312,0.03
245.31,310,7588,66063,623.9097626799999,8,-0.9405817985534668,0.06321196258068085,4.344983386993408,1319240,-151.03662109375,0.03
246.57,311,7627,66395,627.11472903,8,0.028506040573120117,0.08266899734735489,4.607044684886932,1325880,-150.7291259765625,0.03
247.38,312,7662,66702,629.5297557,8,0.18117797374725342,0.06349284201860428,4.1139090180397035,1332020,-150.14671325683594,0.03
248.15,313,7697,67006,632.4934247699999,8,-1.1640651226043701,0.06577373296022415,4.190585827827453,1338100,-150.44435119628906,0.03
248.49,314,7725,67256,633.17927238,8,0.32510268688201904,0.06312384456396103,4.707575786113739,1343100,-150.35372924804688,0.03
249.36,315,7760,67557,636.30950116,8,-1.1075339317321777,0.0649578794836998,4.916083061695099,1349120,-155.22024536132812,0.03
249.47,316,7787,67796,636.8907222400001,8,0.20432427525520325,0.06870371103286743,4.146119999885559,1353900,-144.24807739257812,0.03
250.54,317,7826,68132,640.9647064899999,8,-1.9105297327041626,0.04939157888293266,5.033747088909149,1360620,-150.31729125976562,0.03
251.39,318,7857,68401,643.2532409500001,8,0.28399476408958435,0.05799660086631775,4.290587675571442,1366000,-152.21395874023438,0.03
251.8,319,7885,68648,644.2940384799999,8,-2.09971022605896,0.056284088641405106,4.773867845535278,1370940,-149.95639038085938,0.03
252.67,320,7919,68948,646.51612284,8,1.1765213012695312,0.055842675268650055,4.463124370574951,1376940,-154.42933654785156,0.03
253.34,321,7952,69234,648.53988778,8,-1.2246307134628296,0.06005624681711197,5.331863522529602,1382660,-158.66082763671875,0.03
253.58,322,7980,69485,649.3030108199999,8,0.45154333114624023,0.05540618672966957,4.827218842506409,1387680,-155.12600708007812,0.03
254.23,323,8013,69766,650.7110690699999,8,1.4534766674041748,0.05367010831832886,4.9472534418106076,1393300,-147.88632202148438,0.03
255.25,324,8047,70055,653.43032609,8,-2.356342315673828,0.05813221260905266,5.042766368389129,1399080,-154.80838012695312,0.03
256.3,325,8078,70331,656.4044126900001,8,2.02980375289917,0.059832535684108734,5.155129384994507,1404600,-155.13983154296875,0.03
257.03,326,8108,70582,658.1028131200001,8,0.5002285242080688,0.05730094388127327,5.1922938346862795,1409620,-158.83969116210938,0.03
257.67,327,8137,70836,658.98976458,8,-0.9642137289047241,0.057801686227321625,4.9957328796386715,1414700,-154.08981323242188,0.03
259.08,328,8175,71162,662.78795967,8,-0.298220157623291,0.05165963992476463,4.557970416545868,1421220,-151.93453979492188,0.03
260.16,329,8210,71473,666.1317122099999,8,0.6883493661880493,0.05593809485435486,5.192042660713196,1427440,-145.35272216796875,0.03
260.49,330,8239,71723,666.3130443900002,8,-2.019289016723633,0.07296907156705856,5.0774526476860045,1432440,-143.97698974609375,0.03
260.88,331,8267,71961,667.1937628700001,8,0.14476633071899414,0.056658610701560974,5.178737187385559,1437200,-151.57183837890625,0.03
261.8,332,8301,72262,670.5417623200001,8,1.3579308986663818,0.06968279182910919,5.089823520183563,1443220,-156.5113525390625,0.03
262.68,333,8337,72570,674.3322703199999,8,-0.03437390923500061,0.06221698224544525,5.432944965362549,1449380,-154.17752075195312,0.03
263.75,334,8372,72884,678.0641964900002,8,-2.2637887001037598,0.07153592258691788,5.231856942176819,1455660,-154.26304626464844,0.03
264.91,335,8409,73213,681.6985635399999,8,0.6534120440483093,0.06210291013121605,5.643059206008911,1462240,-153.85992431640625,0.03
265.27,336,8439,73465,682.7860695700001,8,0.9430241584777832,0.05076077952980995,5.713502264022827,1467280,-156.51235961914062,0.03
266.24,337,8473,73761,685.8837319300001,8,-0.6553249955177307,0.06073059141635895,6.0643149495124815,1473200,-158.51231384277344,0.03
267.36,338,8510,74079,689.53408383,8,2.7874298095703125,0.04592133313417435,5.864681386947632,1479560,-152.56307983398438,0.03
268.24,339,8546,74396,692.1899673099999,8,-0.32043999433517456,0.07573521137237549,5.239933013916016,1485900,-153.97604370117188,0.03
269.09,340,8579,74684,694.84058634,8,0.9000991582870483,0.070856012403965,5.867433691024781,1491660,-156.53326416015625,0.03
269.73,341,8613,74978,696.7001236799999,8,-0.013825476169586182,0.0538497269153595,5.102196621894836,1497540,-157.82704162597656,0.03
270.39,342,8648,75292,699.2339207300001,8,0.23043504357337952,0.05936698243021965,5.443374800682068,1503820,-164.7957763671875,0.03
270.56,343,8677,75536,700.6671515800002,8,5.422567367553711,0.04375069960951805,5.234147799015045,1508700,-155.9102783203125,0.03
270.93,344,8708,75808,702.4408372400001,8,-1.0851844549179077,0.05991075932979584,5.1711740732193,1514140,-160.17367553710938,0.03
271.33,345,8741,76087,703.9652429900001,8,0.5379743576049805,0.05974070727825165,5.468233799934387,1519720,-154.6464080810547,0.03
271.77,346,8774,76373,705.4438085099999,8,0.364435613155365,0.06949643790721893,5.857927751541138,1525440,-157.84237670898438,0.03
272.06,347,8804,76625,706.54207706,8,-0.18624240159988403,0.053457360714673996,5.575454914569855,1530480,-156.701171875,0.03
272.38,348,8834,76887,707.85900667,8,1.6209313869476318,0.05198875814676285,5.234119856357575,1535720,-158.75474548339844,0.03
272.38,349,8865,77154,708.0884429199999,8,1.6709016561508179,0.05562182143330574,5.05681278705597,1541060,-151.29910278320312,0.03
272.65,350,8896,77434,709.99106286,8,-0.9867881536483765,0.07312101870775223,5.161404001712799,1546660,-161.62850952148438,0.03
272.83,351,8926,77688,711.0282873900001,8,-1.2816369533538818,0.051553331315517426,5.704944622516632,1551740,-161.39926147460938,0.03
272.85,352,8953,77930,711.7732028300001,8,1.4967764616012573,0.051828715950250626,5.51979706287384,1556580,-162.74923706054688,0.03
272.74,353,8980,78166,711.74548077,8,-2.303983211517334,0.0715196505188942,5.893963432312011,1561300,-156.88436889648438,0.03
272.62,354,9010,78418,711.46628526,8,1.4745479822158813,0.0518147312104702,5.50054292678833,1566340,-157.84786987304688,0.03
272.54,355,9037,78650,711.7758110399998,8,0.7277956008911133,0.053105708211660385,5.406125998497009,1570980,-161.5780792236328,0.03
272.22,356,9066,78898,711.31094395,8,0.7283800840377808,0.05309431999921799,5.7239972949028015,1575940,-165.92250061035156,0.03
272.37,357,9095,79154,712.4745720699998,8,-2.2806787490844727,0.07358890026807785,6.186541438102722,1581060,-162.79241943359375,0.03
272.32,358,9124,79395,712.5470343099998,8,-1.9419221878051758,0.05869901180267334,6.100689029693603,1585880,-159.88397216796875,0.03
272.41,359,9151,79629,713.07001887,8,0.5654261708259583,0.062369391322135925,6.108568000793457,1590560,-163.55406188964844,0.03
272.72,360,9184,79916,714.3435798400001,8,-1.2475098371505737,0.06347285211086273,6.195156741142273,1596300,-160.96170043945312,0.03
272.82,361,9213,80157,715.5386094999999,8,0.3533635437488556,0.056435685604810715,6.037162470817566,1601120,-160.33251953125,0.03
273.03,362,9242,80399,716.2127868500002,8,-2.0858569145202637,0.055160749703645706,5.740900611877441,1605960,-162.33090209960938,0.03
273.24,363,9271,80650,717.6623664500001,8,-0.3657316565513611,0.05570288002490997,5.186264216899872,1610980,-152.00698852539062,0.03
273.91,364,9305,80946,720.2988715400002,8,-0.48744475841522217,0.04807437211275101,5.174772500991821,1616900,-165.7454071044922,0.03
274.7,365,9340,81252,722.98933187,8,-1.6131149530410767,0.058754388242959976,5.799088704586029,1623020,-157.5377960205078,0.03
274.68,366,9371,81524,723.6465592300001,8,-1.4754996299743652,0.05550599843263626,5.817011678218842,1628460,-161.96945190429688,0.03
275.05,367,9404,81821,724.41025083,8,0.8089537024497986,0.05294341221451759,5.1175129294395445,1634400,-164.03109741210938,0.03
275.07,368,9435,82090,724.96937008,8,-1.9972352981567383,0.05199115350842476,5.530779480934143,1639780,-163.531494140625,0.03
275.06,369,9466,82356,725.0491372300002,8,0.4809108078479767,0.04875492304563522,5.525639152526855,1645100,-157.84652709960938,0.03
276.16,370,9508,82717,729.75300856,8,2.0204238891601562,0.05445143207907677,5.2099011778831485,1652320,-162.91079711914062,0.03
276.71,371,9546,83048,732.4306699299999,8,-1.7775168418884277,0.06492659449577332,5.0045734167099,1658940,-160.36892700195312,0.03
277.77,372,9587,83397,737.39212632,8,0.33913224935531616,0.054271288216114044,5.751398372650146,1665920,-160.61724853515625,0.03
278.72,373,9628,83753,742.3558696799997,8,-3.4198837280273438,0.06859138607978821,5.431561994552612,1673040,-167.0227813720703,0.03
278.56,374,9656,83998,742.1607602299998,8,0.37588730454444885,0.05494619905948639,5.453483653068543,1677940,-160.63514709472656,0.03
279.45,375,9697,84343,746.0848868099998,8,-2.1518545150756836,0.05289042368531227,5.425485122203827,1684840,-160.61355590820312,0.03
279.27,376,9725,84587,745.25987766,8,0.8206869959831238,0.05430307611823082,6.397666621208191,1689720,-164.2154083251953,0.03
279.62,377,9760,84897,746.3396644600001,8,3.2377395629882812,0.05185198783874512,5.637595164775848,1695920,-167.0770263671875,0.03
280.41,378,9798,85232,748.8970687999999,8,-0.38367632031440735,0.06475099176168442,6.317186331748962,1702620,-159.064208984375,0.03
280.43,379,9832,85524,748.77563322,8,0.469865083694458,0.07039972394704819,5.88872971534729,1708460,-163.05215454101562,0.03
280.19,380,9860,85770,748.5689743500001,8,-1.1893309354782104,0.05289771407842636,5.852203750610352,1713380,-159.28726196289062,0.03
279.89,381,9891,86038,747.8873566600003,8,1.9681612253189087,0.04871152713894844,5.6685279369354244,1718740,-165.17184448242188,0.03
279.86,382,9920,86288,747.8373641600001,8,-0.4935503900051117,0.054910026490688324,6.487497961521148,1723740,-166.8651123046875,0.03
279.43,383,9947,86521,746.5748915800001,8,1.7923493385314941,0.04102242365479469,5.270152008533477,1728400,-164.15179443359375,0.03
279.63,384,9977,86784,747.35714521,8,0.14438381791114807,0.055581968277692795,6.229578566551209,1733660,-164.7224578857422,0.03
279.56,385,10008,87050,746.60325503,8,-0.9822521209716797,0.05646501109004021,5.900663280487061,1738980,-161.61932373046875,0.03
279.58,386,10037,87300,747.0616648,8,-0.5889214277267456,0.054527778178453445,6.64688241481781,1743980,-158.62481689453125,0.03
280.12,387,10072,87605,749.32297391,8,1.5359668731689453,0.05101776123046875,5.666025841236115,1750080,-163.5321502685547,0.03
280.11,388,10100,87850,749.7548580899999,8,1.7224295139312744,0.057794272899627686,6.64413537979126,1754980,-159.95120239257812,0.03
280.38,389,10133,88135,751.50050121,8,-1.3693114519119263,0.062435928732156754,6.442145729064942,1760680,-164.9921112060547,0.03
280.95,390,10169,88442,753.5813860400001,8,-0.9608337879180908,0.0673222616314888,5.878609585762024,1766820,-165.7908477783203,0.03
281.2,391,10201,88720,754.5245168400003,8,1.804280161857605,0.054635949432849884,6.033135461807251,1772380,-161.41229248046875,0.03
281.59,392,10238,89034,756.9075091800001,8,-0.5267990827560425,0.05289258062839508,6.050745677947998,1778660,-167.11883544921875,0.03
282.25,393,10275,89349,760.1600772400002,8,0.45939797163009644,0.05109381675720215,5.877116525173188,1784960,-161.45062255859375,0.03
282.14,394,10311,89657,760.9545992900001,8,-0.03698599338531494,0.058051660656929016,5.888551568984985,1791120,-164.89376831054688,0.03
282.03,395,10348,89986,761.0170530800001,8,-4.206991672515869,0.08590839803218842,6.302833533287048,1797700,-162.84893798828125,0.03
282.24,396,10386,90318,762.7420145,8,-1.0228145122528076,0.06637881696224213,5.692495369911194,1804340,-163.17140197753906,0.03
282.21,397,10419,90603,763.79639053,8,-0.532096266746521,0.06594021618366241,6.199790072441101,1810040,-166.358642578125,0.03
282.0,398,10448,90857,763.5727416799999,8,-0.6422765254974365,0.06684304028749466,6.189821481704712,1815120,-172.71047973632812,0.03
281.26,399,10478,91121,762.1452943300001,8,-1.8467073440551758,0.05817576125264168,6.314564514160156,1820400,-169.37026977539062,0.03
281.35,400,10507,91378,764.1739579300001,8,-1.551609992980957,0.06020720675587654,6.141359519958496,1825540,-168.58889770507812,0.03
281.68,401,10542,91678,765.9088221100002,8,0.5060540437698364,0.049052976071834564,6.5010109663009645,1831540,-165.96046447753906,0.03
281.74,402,10578,91987,767.3545046800002,8,-0.941817581653595,0.0647159293293953,5.604931807518005,1837720,-167.6674346923828,0.03
282.52,403,10615,92310,770.5234219300004,8,0.10200262069702148,0.057803958654403687,6.282736575603485,1844180,-165.38232421875,0.03
282.21,404,10646,92576,769.9314448000003,8,1.780946135520935,0.04623335599899292,5.780634260177612,1849500,-157.57308959960938,0.03
282.77,405,10682,92888,770.9132638200003,8,-1.9782757759094238,0.05835062637925148,5.833197593688965,1855740,-170.1039276123047,0.03
282.27,406,10715,93171,770.1049062100001,8,-4.83266019821167,0.06625311821699142,5.83626799583435,1861400,-168.14602661132812,0.03
281.75,407,10740,93391,769.5274536100001,8,-0.2142212986946106,0.05970879644155502,5.497151708602905,1865800,-167.30931091308594,0.03
280.78,408,10768,93631,766.36983065,8,-0.5185044407844543,0.054244380444288254,6.197497725486755,1870600,-165.5345458984375,0.03
281.49,409,10807,93968,768.7407541899998,8,-0.6987684369087219,0.06241747364401817,5.710114002227783,1877340,-167.90447998046875,0.03
282.78,410,10849,94341,773.91779364,8,-1.6723885536193848,0.06469748914241791,5.761662006378174,1884800,-164.72756958007812,0.03
282.65,411,10886,94660,773.56890579,8,2.1557860374450684,0.04923635721206665,6.263610076904297,1891180,-165.14602661132812,0.03
283.59,412,10932,95061,776.79839231,8,-0.9333271980285645,0.057628098875284195,5.618987083435059,1899200,-164.1171875,0.03
283.55,413,10966,95361,776.8063848500001,8,2.1684601306915283,0.06025107949972153,6.076304912567139,1905200,-170.0091552734375,0.03
283.94,414,10999,95650,778.26979836,8,-0.9595595002174377,0.06467178463935852,7.349828290939331,1910980,-170.05697631835938,0.03
283.83,415,11033,95940,778.3718495699999,8,0.4073111116886139,0.05128505080938339,6.315134477615357,1916780,-170.26077270507812,0.03
285.09,416,11075,96305,782.94441077,8,0.15169520676136017,0.04839726537466049,6.4409126281738285,1924080,-175.1953125,0.03
284.41,417,11106,96573,780.65501592,8,0.16598910093307495,0.04305121675133705,5.6712634563446045,1929440,-171.01797485351562,0.03
285.02,418,11144,96903,782.4393886099999,8,0.6355459094047546,0.05670064687728882,6.311238861083984,1936040,-168.22348022460938,0.03
286.11,419,11185,97259,786.4440034300001,8,2.0382895469665527,0.052767086774110794,6.1770398139953615,1943160,-173.9771728515625,0.03
286.24,420,11221,97572,787.55729065,8,0.6593226790428162,0.051263704895973206,6.754873585700989,1949420,-171.02322387695312,0.03
286.28,421,11254,97862,788.10988887,8,2.022152900695801,0.05791495367884636,6.428102326393128,1955220,-169.66824340820312,0.03
286.63,422,11287,98148,789.7020658500002,8,-1.1652765274047852,0.05928922817111015,6.825792026519776,1960940,-168.5563507080078,0.03
286.62,423,11320,98428,790.46430161,8,1.4027020931243896,0.05041033402085304,5.84427570104599,1966540,-170.69757080078125,0.03
287.01,424,11358,98756,791.8602924200002,8,-0.4607180655002594,0.05675271898508072,6.469396185874939,1973100,-173.4118194580078,0.03
287.52,425,11394,99083,794.5350070600002,8,2.343559980392456,0.05080423131585121,6.71239595413208,1979640,-171.40554809570312,0.03
287.79,426,11426,99361,795.02312989,8,-0.06947195529937744,0.047668274492025375,6.15294840335846,1985200,-168.61856079101562,0.03
288.18,427,11460,99654,797.09780481,8,-0.13360372185707092,0.05460995063185692,6.7836963653564455,1991060,-170.93923950195312,0.03
287.87,428,11495,99949,796.52639614,8,3.3994393348693848,0.050446271896362305,6.251265192031861,1996960,-170.443603515625,0.03
